Dept,Q_2010,Q_2011,Q_2012,Quarter,Store
93,343957.44999999995,354942.5800000001,108381.34,4,26
94,332078.45999999996,466107.92000000004,519158.42000000004,1,26
94,630317.4,577752.9500000001,618386.1299999999,2,26
94,600449.86,621858.16,598758.4299999999,3,26
94,490468.10000000003,469214.39,159270.66999999998,4,26
95,524553.48,753502.14,853590.9200000002,1,26
95,918472.1,885028.53,962460.78,2,26
95,978699.3300000001,1085286.75,1045826.3799999999,3,26
95,881901.2899999999,873909.0,280635.64999999997,4,26
96,113208.61000000002,156059.22000000003,185866.94,1,26
96,229584.83999999997,222527.81,254340.13999999998,2,26
96,287760.61,345267.83999999997,325592.87000000005,3,26
96,234906.99000000005,232934.17,71225.42,4,26
97,104266.26000000001,156601.58999999997,171913.73,1,26
97,196009.30999999997,190353.38,195532.57,2,26
97,220230.6,236628.44,222797.34,3,26
97,186080.66000000003,180341.69,59946.56000000001,4,26
98,68064.87000000001,85156.44,87009.33,1,26
98,109633.24,101333.81,92601.64000000001,2,26
98,115182.70999999999,121849.25,98617.73999999999,3,26
98,121760.14,113360.76,33140.72,4,26
99,0.0,490.0,1665.0,1,26
99,0.0,160.0,470.0,2,26
99,0.0,560.0,120.21000000000001,3,26
99,0.0,4065.0,460.0,4,26
1,259339.14999999994,318914.1700000001,385235.49000000005,1,27
1,399931.73000000004,396805.16,387169.37000000005,2,27
1,310803.53,324447.2,300128.32999999996,3,27
1,574291.6,542969.68,152595.19,4,27
2,578682.4400000001,854839.0100000001,948717.86,1,27
2,1075306.3900000001,1002622.2600000001,1029956.5200000001,2,27
2,1140537.52,1172753.9900000002,1074964.06,3,27
2,1083557.78,1033878.08,301334.12,4,27
3,112816.34000000001,159057.88999999998,180026.62999999998,1,27
3,159423.97,140114.16,139797.78999999998,2,27
3,501904.25000000006,522735.12999999995,554972.9400000001,3,27
3,190379.47999999998,183264.19999999998,47930.27,4,27
4,318968.79,478434.29,528980.11,1,27
4,596920.5399999999,571924.0199999999,552686.6900000001,2,27
4,626674.22,653698.4500000001,564328.2400000001,3,27
4,604539.86,573384.18,163822.15999999997,4,27
5,283945.61,288479.95999999996,276571.32000000007,1,27
5,390013.25000000006,301588.86,254987.70999999996,2,27
5,333933.14,278588.23,240862.81000000003,3,27
5,725816.84,540041.35,97613.39,4,27
6,56873.259999999995,66394.16,47470.32000000001,1,27
6,135257.82,104879.48999999999,74580.11,2,27
6,135233.81,99735.74,63881.34,3,27
6,181907.09999999998,122260.84,17020.27,4,27
7,228118.58,289964.77999999997,335899.76999999996,1,27
7,607800.6799999999,599404.18,592952.9700000001,2,27
7,495034.05999999994,497039.20000000007,441580.75,3,27
7,1002678.4299999999,974503.0800000001,123050.36,4,27
8,343693.01,488422.8599999999,508607.9000000001,1,27
8,575397.5299999999,538929.06,524577.05,2,27
8,571463.3099999999,577152.9299999999,532453.37,3,27
8,632661.3500000001,562381.8400000001,176209.94,4,27
9,139510.66,195770.47000000003,240862.72,1,27
9,498624.01,432678.75000000006,476705.32999999996,2,27
9,494822.81999999995,489245.63,446041.07000000007,3,27
9,338016.81,329596.25000000006,110270.17,4,27
10,266148.15,419413.14999999997,428991.7099999999,1,27
10,507472.7899999999,481064.2100000001,473538.17000000004,2,27
10,495044.8,533963.9099999999,472051.6599999999,3,27
10,514866.8999999999,529388.1799999999,134354.19,4,27
11,142081.37,193388.84,201647.62,1,27
11,319281.41000000003,292907.08999999997,311670.85,2,27
11,345948.8599999999,285446.68999999994,252347.11000000002,3,27
11,289836.45999999996,271236.62,66544.89,4,27
12,31331.700000000004,35149.78,44015.73,1,27
12,63882.85999999999,57050.100000000006,50448.38,2,27
12,59279.219999999994,60285.92,49713.4,3,27
12,47598.780000000006,46727.99,13931.279999999999,4,27
13,412004.20000000007,615003.83,637531.63,1,27
13,716953.1200000001,688051.0099999999,651510.4199999999,2,27
13,746349.02,803169.7300000001,706070.0499999999,3,27
13,726531.8200000001,659122.36,208378.38999999998,4,27
14,232148.34999999998,281634.75,322444.72,1,27
14,379213.61999999994,345923.99000000005,353701.91,2,27
14,367239.5,357841.09,343967.81,3,27
14,536232.71,516423.43,98588.33,4,27
16,88905.32,103365.77,102503.60999999999,1,27
16,719333.0300000001,592734.3899999999,646717.84,2,27
16,404464.07000000007,387409.66,319875.11000000004,3,27
16,88774.44,64357.729999999996,19652.52,4,27
17,158967.56,209357.71,232231.18,1,27
17,240844.66,226350.31000000003,203920.79000000004,2,27
17,244961.86000000002,249715.37999999998,213475.95999999996,3,27
17,323283.44,296469.23999999993,76463.57,4,27
18,57187.58,62135.87,78784.46,1,27
18,40164.05,56884.58,37962.41000000001,2,27
18,21687.13,31003.260000000002,32723.829999999998,3,27
18,526580.86,521453.81,84403.83,4,27
19,1474.62,1891.98,19532.620000000003,1,27
19,1994.21,2375.62,22225.879999999994,2,27
19,1890.75,11276.569999999998,20158.309999999998,3,27
19,5069.0,17758.0,7420.47,4,27
20,87220.66,116108.76000000001,118330.86999999998,1,27
20,170205.52999999997,145352.19,144772.0,2,27
20,165835.71000000002,168180.81999999998,158191.54000000004,3,27
20,148563.08,133545.29,39486.759999999995,4,27
21,57952.51,68376.29000000001,79189.59999999999,1,27
21,101151.34,81340.73000000001,84306.36,2,27
21,102086.78000000001,94531.93999999999,87546.54999999999,3,27
21,107175.94,96684.47,21745.45,4,27
22,135005.13,189876.88,203742.56,1,27
22,226106.67,198253.21999999997,199025.66,2,27
22,259093.03,262784.30999999994,250016.36000000002,3,27
22,295953.24,265392.26,68682.84,4,27
23,251887.78,311100.46,381458.69,1,27
23,549238.8200000001,497867.6,509790.82000000007,2,27
23,494710.12999999995,502063.3799999999,480444.22,3,27
23,609466.77,582529.1000000001,152210.71000000002,4,27
24,78072.95000000001,73181.79000000001,90283.75,1,27
24,146913.91999999998,115679.07999999999,115168.98,2,27
24,140616.44999999995,138873.43000000002,131573.04,3,27
24,165097.84,140748.93000000002,43553.82000000001,4,27
25,87466.87,117799.76000000002,124354.56999999999,1,27
25,185113.66,191813.06000000003,175399.11000000002,2,27
25,160510.3,190119.16999999998,154757.13,3,27
25,201151.79,186260.91000000003,52015.16,4,27
26,97994.97000000002,119085.19,141517.66,1,27
26,171274.77,160199.09999999998,156459.79,2,27
26,143898.63999999998,161195.95,151064.38,3,27
26,211766.99000000005,194017.41999999998,62403.43,4,27
27,20201.25,21955.56,26577.83,1,27
27,27781.71,22533.859999999997,24504.879999999994,2,27
27,23928.760000000002,24049.060000000005,24608.39,3,27
27,37957.5,37864.32,10410.72,4,27
28,9397.210000000001,10590.57,12832.18,1,27
28,13815.159999999998,11669.6,11205.14,2,27
28,9298.250000000002,8292.41,7327.4,3,27
28,20925.58,17246.640000000003,5239.01,4,27
29,52899.99,85489.41,83725.80999999998,1,27
29,98687.91999999998,90264.5,103601.19000000002,2,27
29,109778.9,117009.5,107230.43000000001,3,27
29,120011.59000000001,116560.57,30420.0,4,27
30,43937.26,50753.0,49436.93,1,27
30,76561.11,73835.23,77120.90999999999,2,27
30,78595.35000000002,72104.42,73044.26000000001,3,27
30,55585.6,51916.34,16145.199999999999,4,27
31,23327.14,27550.620000000003,29296.289999999997,1,27
31,33331.96,37402.310000000005,34199.41,2,27
31,69155.25,67107.56999999999,63294.95999999999,3,27
31,57396.7,54760.31,12582.210000000001,4,27
32,59283.799999999996,74216.37000000001,87900.29000000001,1,27
32,115446.47,106977.58999999998,116958.29,2,27
32,108721.51,111578.67,105411.59,3,27
32,152813.88,137133.44,24381.34,4,27
33,80842.63,86022.59999999999,92925.47000000002,1,27
33,139485.41999999998,121011.43000000001,107053.25,2,27
33,136722.64,150479.45,125594.97,3,27
33,172685.91,145850.71,42945.99,4,27
34,180865.04,159361.55,181782.32,1,27
34,340881.99,286927.10000000003,259023.71999999997,2,27
34,272426.05,277169.0,219987.81,3,27
34,245517.63999999998,217031.62000000005,65529.670000000006,4,27
35,23898.68,23916.570000000003,39462.38,1,27
35,52947.18,53932.99999999999,66944.56,2,27
35,37882.43,49800.009999999995,46137.38999999999,3,27
35,49321.5,52299.7,15283.1,4,27
36,12475.0,23663.3,22986.64,1,27
36,44961.0,50501.5,49572.619999999995,2,27
36,30589.66,23478.340000000004,22185.5,3,27
36,37601.0,35959.1,8741.74,4,27
37,22434.640000000003,33026.09,30989.82,1,27
37,38536.04,32973.17,30837.800000000003,2,27
37,36851.14,32733.479999999996,30571.019999999997,3,27
37,31838.890000000003,36058.88999999999,10198.77,4,27
38,320577.29000000004,493399.03,531055.23,1,27
38,535488.16,545039.49,497052.57999999996,2,27
38,505534.49,547822.1900000001,493939.66,3,27
38,546539.84,514524.77999999997,149759.14,4,27
40,536000.3300000001,793142.43,899067.32,1,27
40,956614.22,917448.34,925921.8899999999,2,27
40,947908.6599999999,954260.9200000002,927422.45,3,27
40,984295.4700000001,898058.6200000001,278595.39999999997,4,27
41,10631.59,17010.14,35087.72,1,27
41,37721.56999999999,35128.01,27372.760000000002,2,27
41,34771.340000000004,26665.61,23446.360000000004,3,27
41,37837.02,31222.510000000002,8909.68,4,27
42,71938.44,109998.93999999997,129279.61,1,27
42,139223.4,134773.41999999998,139056.11000000002,2,27
42,145838.29,141082.31,130563.41,3,27
42,145348.37999999998,133620.31,38063.03,4,27
44,37235.030000000006,54325.119999999995,54990.31999999999,1,27
44,68143.54,56192.85,54056.86,2,27
44,68764.92,55577.229999999996,57715.490000000005,3,27
44,95882.12999999999,81811.0,21154.34,4,27
45,83.76,0.0,143.64,1,27
46,259106.45,383124.58999999997,453564.5,1,27
46,522489.55,527677.88,576890.89,2,27
46,497440.63999999996,544258.99,534723.87,3,27
46,517523.9199999999,513674.9,140816.02000000002,4,27
47,15.0,45.0,-55.0,1,27
47,65.0,46.5,0.0,3,27
47,513.0,-338.0,-39.5,4,27
49,97475.49,138972.68,141268.9,1,27
49,139284.03000000003,141453.43000000002,132904.09,2,27
49,146064.08000000002,149103.14,139606.91,3,27
49,134061.76,126824.24,45401.09,4,27
50,24928.0,36464.0,37668.0,1,27
50,36364.0,39200.0,33215.0,2,27
50,38134.25,32971.5,34300.5,3,27
50,38491.5,30067.5,11843.5,4,27
52,15299.719999999998,18184.52,35438.130000000005,1,27
52,25330.309999999998,20118.24,35640.89,2,27
52,21441.489999999998,31779.380000000005,30906.929999999997,3,27
52,27063.68,51079.01,10312.119999999999,4,27
54,1325.0,758.6400000000001,659.9599999999999,1,27
54,2363.5,835.96,466.7,2,27
54,2687.9700000000003,620.7,259.47999999999996,3,27
54,1786.4,1274.94,112.64,4,27
55,126438.51000000001,153854.71000000002,125018.18,1,27
55,176562.09,148087.95999999996,104236.49999999999,2,27
55,154458.33000000002,140849.91,101315.39,3,27
55,409405.77,354625.67,43657.770000000004,4,27
56,19904.81,25024.390000000003,28318.940000000002,1,27
56,198002.22,164358.78999999995,198556.37000000002,2,27
56,36650.46,30714.58,39154.21,3,27
56,27405.43,21189.32,7063.299999999999,4,27
58,20901.0,14121.0,2675.0,1,27
58,28540.0,12300.0,17580.0,2,27
58,32051.0,13890.0,17720.0,3,27
58,21242.0,11665.0,7325.0,4,27
59,6318.61,14218.39,5021.87,1,27
59,10164.829999999998,6062.109999999999,4385.76,2,27
59,9072.11,5599.080000000001,4192.55,3,27
59,71674.1,33915.47,1060.49,4,27
60,7.0,1107.5,1345.4,1,27
60,475.20000000000005,1249.6,1323.0,2,27
60,968.0,1557.6,1260.0,3,27
60,1610.4,2032.7999999999997,405.0,4,27
67,105761.96,129726.09,144119.14999999997,1,27
67,217909.24,196985.93,190546.98,2,27
67,131251.2,118183.24,114418.45,3,27
67,191227.43,176521.44999999998,39418.8,4,27
71,101276.92,118434.99,126425.53,1,27
71,148166.76,123871.87,124033.02,2,27
71,168320.1,151238.18000000002,140214.2,3,27
71,154469.56,157162.82000000004,37414.71,4,27
72,669307.5499999999,778064.3,699076.35,1,27
72,842181.98,742446.88,625390.15,2,27
72,880571.52,812489.4299999999,680474.89,3,27
72,1536474.9000000001,1308987.62,224004.96,4,27
74,209540.01,321490.51000000007,349995.51999999996,1,27
74,381700.17,347348.23,326510.96,2,27
74,418503.8999999999,417490.12999999995,363051.74,3,27
74,360550.91,349261.87999999995,92362.95000000001,4,27
77,0.0,0.0,691.73,1,27
77,7.97,0.0,525.0,2,27
78,1.0,0.0,0.0,2,27
79,309913.68999999994,414315.69000000006,451300.5,1,27
79,525756.63,473026.97,476462.99,2,27
79,506487.36999999994,519978.87999999995,473329.29,3,27
79,507995.67999999993,472143.68000000005,140856.3,4,27
80,213981.57,323225.0,325391.33999999997,1,27
80,375725.04999999993,359477.33,328914.19,2,27
80,372153.99,386720.46,332980.24,3,27
80,387544.74,333464.74,97538.65,4,27
81,233900.21000000002,351864.21,356027.30999999994,1,27
81,411531.75000000006,399332.18999999994,374308.17000000004,2,27
81,416454.12000000005,441207.02,367281.69999999995,3,27
81,407051.55999999994,359846.78,108373.17,4,27
82,142138.86,240530.27999999997,297802.06000000006,1,27
82,273363.19,306214.73000000004,355664.07000000007,2,27
82,286208.51,377250.24999999994,355807.66,3,27
82,476373.86000000004,515405.49000000005,102039.88,4,27
83,90100.3,116757.65,127788.40000000001,1,27
83,137899.42,106765.81000000003,114292.4,2,27
83,127153.82,116612.80999999998,105691.15,3,27
83,131502.09,114647.92,30055.239999999998,4,27
85,26816.35,39367.89,41583.8,1,27
85,56152.78,44003.63999999999,51799.18000000001,2,27
85,64092.189999999995,60794.549999999996,54884.56,3,27
85,72880.93000000001,80063.72,12230.45,4,27
87,132771.56,176860.58,184680.34999999998,1,27
87,202015.4,198772.02,219693.52,2,27
87,230027.81999999998,256891.31,249679.35000000003,3,27
87,239408.6,217472.48,66063.45999999999,4,27
90,803781.3300000001,1199375.5899999999,1217091.95,1,27
90,1277468.7600000002,1260548.72,1168630.22,2,27
90,1252010.1800000002,1360302.66,1160399.22,3,27
90,1413358.01,1295401.0499999998,373191.04,4,27
91,590687.59,877327.0499999999,866651.86,1,27
91,930828.5000000001,871622.67,823115.9000000001,2,27
91,887651.86,886276.23,788433.8900000001,3,27
91,940330.43,829206.37,244122.46,4,27
92,1224509.3,1761576.99,1858829.66,1,27
92,1943478.98,1833738.43,1829281.56,2,27
92,1902739.92,2007513.5799999998,1817638.7600000002,3,27
92,2162232.03,2017151.54,593403.47,4,27
93,427971.56999999995,652319.7000000001,649452.7400000001,1,27
93,779085.2599999999,724399.73,725512.31,2,27
93,756833.74,767241.47,733004.2400000001,3,27
93,765170.46,662728.83,208509.16,4,27
94,547113.2400000001,842577.8500000001,825072.8999999999,1,27
94,1039404.3300000001,1023075.44,967701.3999999999,2,27
94,979709.85,1024718.99,869041.12,3,27
94,827421.9099999999,766871.9099999999,245658.11,4,27
95,927937.3099999999,1345674.08,1400195.2,1,27
95,1738623.4200000002,1593675.42,1538130.7899999998,2,27
95,1764115.7799999998,1770063.4000000001,1557408.4500000002,3,27
95,1616180.31,1414555.43,424716.17,4,27
96,120909.59,180439.40000000002,200419.93,1,27
96,309500.53,266633.73000000004,295371.03,2,27
96,343280.81000000006,361857.68000000005,336941.23999999993,3,27
96,260568.20000000004,232386.76999999996,67090.79000000001,4,27
97,172663.08000000002,246237.80000000002,238492.73000000004,1,27
97,308322.83999999997,288534.26999999996,261933.32999999993,2,27
97,319335.17,312925.95,265480.47,3,27
97,300349.11,250895.78,76268.69,4,27
98,95188.06,125805.97,131611.02000000002,1,27
98,164936.43000000002,152666.58,145606.5,2,27
98,150746.40999999997,162033.59999999998,136040.24,3,27
98,177265.61000000002,160562.88,45488.41,4,27
99,0.0,400.0,2915.0,1,27
99,0.01,140.0,875.0,2,27
99,0.0,1060.0,400.25,3,27
99,0.0,14525.0,515.0,4,27
1,195113.88000000003,234456.84000000005,296447.5,1,28
1,263286.87,266476.67,257382.94,2,28
1,189983.09,202118.09000000003,186624.18999999994,3,28
1,348377.98,359982.49,85554.38,4,28
2,501487.76,706053.74,774850.13,1,28
2,770606.3799999999,760595.5599999998,719400.6900000002,2,28
2,784642.81,807180.0999999999,714037.0900000001,3,28
2,769547.5900000001,743465.51,206564.87,4,28
3,95709.02,131949.16,143292.61999999997,1,28
3,113366.53999999998,106966.37,99702.0,2,28
3,266774.01999999996,266072.44000000006,281621.23,3,28
3,139313.23,117600.96,34030.34,4,28
4,236877.45999999996,339397.29,375599.84,1,28
4,358897.54,355548.33,354127.06999999995,2,28
4,360219.69999999995,389234.04,348197.74,3,28
4,395587.22,380699.06999999995,106871.56,4,28
5,295454.48,369663.86,377519.35,1,28
5,354838.97000000003,329718.47,264296.62999999995,2,28
5,296491.63,296815.9,236174.47999999998,3,28
5,626415.1300000001,499217.97,89084.56,4,28
6,52575.939999999995,58994.909999999996,53482.61,1,28
6,86751.0,63844.01999999999,54203.54,2,28
6,64449.310000000005,51363.270000000004,35117.149999999994,3,28
6,104307.41,79778.52,12457.31,4,28
7,206628.15,256813.61999999997,272234.44,1,28
7,362811.28,340194.75,326412.24000000005,2,28
7,316308.19000000006,316355.98,259616.73000000004,3,28
7,730014.84,683377.69,108900.0,4,28
8,289311.42000000004,411015.64999999997,446576.14,1,28
8,433462.91,433998.33999999997,419016.91,2,28
8,413584.75,461916.63999999996,411882.95999999996,3,28
8,466968.76999999996,454860.3300000001,130112.48,4,28
9,154152.34,198261.87,224908.05000000002,1,28
9,278508.3,276328.93,271662.06000000006,2,28
9,232482.87999999998,257529.87999999998,222085.06,3,28
9,199668.56,181297.61,67206.0,4,28
10,192962.18000000002,236408.75999999998,247500.96000000002,1,28
10,271160.66000000003,281642.59,266557.67999999993,2,28
10,310910.5800000001,321947.75000000006,280229.64,3,28
10,278638.74,241509.57,85457.78,4,28
11,119665.46,152293.0,163475.82,1,28
11,191040.16,183218.62,185768.99999999997,2,28
11,178481.82000000004,182684.79,165962.49000000002,3,28
11,189055.47000000003,182061.75,42389.75,4,28
12,36619.75,41004.09,44503.840000000004,1,28
12,52857.850000000006,46753.3,46120.840000000004,2,28
12,42593.049999999996,45338.35,40140.259999999995,3,28
12,42512.89000000001,40245.96,13376.8,4,28
13,330026.80999999994,482969.70000000007,508209.6100000001,1,28
13,494596.34,486833.86999999994,464855.57000000007,2,28
13,497473.31,549067.55,478497.7,3,28
13,534490.9699999999,499463.57,150041.27999999997,4,28
14,184231.31,213534.86000000002,203463.50000000003,1,28
14,215761.62000000002,196167.92,197316.86,2,28
14,195723.77999999997,187078.56,169348.36,3,28
14,290405.47000000003,254260.83000000002,55416.36,4,28
16,69287.91,70486.59999999999,76838.35999999999,1,28
16,177186.46000000002,146896.83,137996.78,2,28
16,106119.21999999997,109283.5,85841.63000000002,3,28
16,47130.57,38990.42,13681.289999999999,4,28
17,112532.58,137163.15,135065.44999999998,1,28
17,130857.23,116178.38999999998,111970.53999999998,2,28
17,121562.52,116629.6,106309.77,3,28
17,145011.32,137596.59,33601.1,4,28
18,56040.920000000006,50899.880000000005,60821.85,1,28
18,24192.74,33872.030000000006,22455.769999999993,2,28
18,7272.02,11786.720000000001,9842.0,3,28
18,330654.61,293275.45,56783.83,4,28
19,22097.85,22547.93,17421.36,1,28
19,30692.080000000005,22005.170000000002,14836.929999999998,2,28
19,27125.339999999993,26511.14,15195.929999999998,3,28
19,30254.879999999997,23659.570000000003,5894.839999999999,4,28
20,67757.65999999999,70789.38,76999.41999999998,1,28
20,86909.4,76934.62999999999,67762.97,2,28
20,76827.22,74523.32999999999,66678.30000000002,3,28
20,68534.68999999999,62992.09,17802.51,4,28
21,55127.01000000001,63289.46000000001,63916.24999999999,1,28
21,75498.59,66457.39,57632.130000000005,2,28
