Store,Dept,Year,Quarter,Month,Weekly_Sales,Date
23,26,2010,4,10,78658.82,2010-010-01
23,26,2010,4,11,71748.26,2010-011-01
23,26,2010,4,12,95563.15000000001,2010-012-01
23,26,2011,1,1,30401.46,2011-01-01
23,26,2011,1,2,47131.32,2011-02-01
23,26,2011,1,3,46774.16,2011-03-01
23,26,2011,2,4,58716.65999999999,2011-04-01
23,26,2011,2,5,48006.840000000004,2011-05-01
23,26,2011,2,6,48946.770000000004,2011-06-01
23,26,2011,3,7,43812.89,2011-07-01
23,26,2011,3,8,42967.73,2011-08-01
23,26,2011,3,9,65627.3,2011-09-01
23,26,2011,4,10,61063.32,2011-010-01
23,26,2011,4,11,70692.68000000001,2011-011-01
23,26,2011,4,12,92206.73,2011-012-01
23,26,2012,1,1,27255.979999999996,2012-01-01
23,26,2012,1,2,44235.33,2012-02-01
23,26,2012,1,3,66169.28,2012-03-01
23,26,2012,2,4,52327.14,2012-04-01
23,26,2012,2,5,45107.759999999995,2012-05-01
23,26,2012,2,6,54454.71,2012-06-01
23,26,2012,3,7,35896.340000000004,2012-07-01
23,26,2012,3,8,54804.18,2012-08-01
23,26,2012,3,9,66015.19,2012-09-01
23,26,2012,4,10,68064.12,2012-010-01
23,27,2010,1,2,16021.57,2010-02-01
23,27,2010,1,3,13045.02,2010-03-01
23,27,2010,2,4,14098.85,2010-04-01
23,27,2010,2,5,10312.23,2010-05-01
23,27,2010,2,6,9829.0,2010-06-01
23,27,2010,3,7,11481.86,2010-07-01
23,27,2010,3,8,14758.48,2010-08-01
23,27,2010,3,9,10542.28,2010-09-01
23,27,2010,4,10,15455.25,2010-010-01
23,27,2010,4,11,16025.57,2010-011-01
23,27,2010,4,12,29801.1,2010-012-01
23,27,2011,1,1,10066.01,2011-01-01
23,27,2011,1,2,12846.64,2011-02-01
23,27,2011,1,3,10695.84,2011-03-01
23,27,2011,2,4,14391.529999999999,2011-04-01
23,27,2011,2,5,9859.34,2011-05-01
23,27,2011,2,6,9291.8,2011-06-01
23,27,2011,3,7,10054.990000000002,2011-07-01
23,27,2011,3,8,11072.439999999999,2011-08-01
23,27,2011,3,9,16376.779999999999,2011-09-01
23,27,2011,4,10,17447.239999999998,2011-010-01
23,27,2011,4,11,18043.97,2011-011-01
23,27,2011,4,12,31289.91,2011-012-01
23,27,2012,1,1,11366.35,2012-01-01
23,27,2012,1,2,13627.29,2012-02-01
23,27,2012,1,3,15342.92,2012-03-01
23,27,2012,2,4,10902.39,2012-04-01
23,27,2012,2,5,11381.529999999999,2012-05-01
23,27,2012,2,6,13126.77,2012-06-01
23,27,2012,3,7,9180.27,2012-07-01
23,27,2012,3,8,16661.48,2012-08-01
23,27,2012,3,9,12458.78,2012-09-01
23,27,2012,4,10,19463.25,2012-010-01
23,28,2010,1,2,5152.66,2010-02-01
23,28,2010,1,3,4986.639999999999,2010-03-01
23,28,2010,2,4,5851.639999999999,2010-04-01
23,28,2010,2,5,4260.450000000001,2010-05-01
23,28,2010,2,6,3284.11,2010-06-01
23,28,2010,3,7,2798.08,2010-07-01
23,28,2010,3,8,3055.6200000000003,2010-08-01
23,28,2010,3,9,3673.37,2010-09-01
23,28,2010,4,10,8121.51,2010-010-01
23,28,2010,4,11,6706.8,2010-011-01
23,28,2010,4,12,6583.42,2010-012-01
23,28,2011,1,1,3638.83,2011-01-01
23,28,2011,1,2,3876.92,2011-02-01
23,28,2011,1,3,4183.8,2011-03-01
23,28,2011,2,4,6152.87,2011-04-01
23,28,2011,2,5,4144.959999999999,2011-05-01
23,28,2011,2,6,2552.92,2011-06-01
23,28,2011,3,7,2984.38,2011-07-01
23,28,2011,3,8,2456.08,2011-08-01
23,28,2011,3,9,4366.53,2011-09-01
23,28,2011,4,10,6717.82,2011-010-01
23,28,2011,4,11,6403.23,2011-011-01
23,28,2011,4,12,7302.26,2011-012-01
23,28,2012,1,1,4264.91,2012-01-01
23,28,2012,1,2,4549.04,2012-02-01
23,28,2012,1,3,4924.92,2012-03-01
23,28,2012,2,4,4178.88,2012-04-01
23,28,2012,2,5,3490.48,2012-05-01
23,28,2012,2,6,3340.1600000000003,2012-06-01
23,28,2012,3,7,1903.38,2012-07-01
23,28,2012,3,8,3091.36,2012-08-01
23,28,2012,3,9,3265.7999999999997,2012-09-01
23,28,2012,4,10,7021.120000000001,2012-010-01
23,29,2010,1,2,43653.450000000004,2010-02-01
23,29,2010,1,3,41695.63,2010-03-01
23,29,2010,2,4,55553.100000000006,2010-04-01
23,29,2010,2,5,45551.6,2010-05-01
23,29,2010,2,6,44075.44,2010-06-01
23,29,2010,3,7,60004.76999999999,2010-07-01
23,29,2010,3,8,51079.340000000004,2010-08-01
23,29,2010,3,9,36806.83,2010-09-01
23,29,2010,4,10,46503.96,2010-010-01
23,29,2010,4,11,53215.78,2010-011-01
23,29,2010,4,12,79806.04,2010-012-01
23,29,2011,1,1,32338.86,2011-01-01
23,29,2011,1,2,39084.54,2011-02-01
23,29,2011,1,3,41370.399999999994,2011-03-01
23,29,2011,2,4,48590.44,2011-04-01
23,29,2011,2,5,41526.71,2011-05-01
23,29,2011,2,6,40661.78,2011-06-01
23,29,2011,3,7,54396.04,2011-07-01
23,29,2011,3,8,47637.55,2011-08-01
23,29,2011,3,9,50348.88,2011-09-01
23,29,2011,4,10,44716.5,2011-010-01
23,29,2011,4,11,56981.729999999996,2011-011-01
23,29,2011,4,12,80415.54,2011-012-01
23,29,2012,1,1,32553.67,2012-01-01
23,29,2012,1,2,43483.05,2012-02-01
23,29,2012,1,3,47578.77,2012-03-01
23,29,2012,2,4,38278.67999999999,2012-04-01
23,29,2012,2,5,38667.840000000004,2012-05-01
23,29,2012,2,6,54817.09,2012-06-01
23,29,2012,3,7,48173.78,2012-07-01
23,29,2012,3,8,62898.71,2012-08-01
23,29,2012,3,9,41702.2,2012-09-01
23,29,2012,4,10,44639.9,2012-010-01
23,30,2010,1,2,39307.65,2010-02-01
23,30,2010,1,3,39522.89,2010-03-01
23,30,2010,2,4,51953.020000000004,2010-04-01
23,30,2010,2,5,39638.759999999995,2010-05-01
23,30,2010,2,6,40803.3,2010-06-01
23,30,2010,3,7,54370.68000000001,2010-07-01
23,30,2010,3,8,46397.6,2010-08-01
23,30,2010,3,9,34346.08,2010-09-01
23,30,2010,4,10,37330.45,2010-010-01
23,30,2010,4,11,28289.02,2010-011-01
23,30,2010,4,12,36278.780000000006,2010-012-01
23,30,2011,1,1,25120.200000000004,2011-01-01
23,30,2011,1,2,34745.64,2011-02-01
23,30,2011,1,3,32750.72,2011-03-01
23,30,2011,2,4,42033.52,2011-04-01
23,30,2011,2,5,36521.89,2011-05-01
23,30,2011,2,6,36863.95,2011-06-01
23,30,2011,3,7,43308.6,2011-07-01
23,30,2011,3,8,37451.12,2011-08-01
23,30,2011,3,9,35066.25,2011-09-01
23,30,2011,4,10,25795.239999999998,2011-010-01
23,30,2011,4,11,24930.93,2011-011-01
23,30,2011,4,12,29808.67,2011-012-01
23,30,2012,1,1,20606.59,2012-01-01
23,30,2012,1,2,28856.18,2012-02-01
23,30,2012,1,3,38268.799999999996,2012-03-01
23,30,2012,2,4,28762.36,2012-04-01
23,30,2012,2,5,31859.58,2012-05-01
23,30,2012,2,6,42865.4,2012-06-01
23,30,2012,3,7,36057.42,2012-07-01
23,30,2012,3,8,45661.51,2012-08-01
23,30,2012,3,9,26001.699999999997,2012-09-01
23,30,2012,4,10,23390.58,2012-010-01
23,31,2010,1,2,22242.09,2010-02-01
23,31,2010,1,3,18338.699999999997,2010-03-01
23,31,2010,2,4,20173.040000000005,2010-04-01
23,31,2010,2,5,13938.6,2010-05-01
23,31,2010,2,6,14690.460000000001,2010-06-01
23,31,2010,3,7,19291.91,2010-07-01
23,31,2010,3,8,31668.56,2010-08-01
23,31,2010,3,9,19827.55,2010-09-01
23,31,2010,4,10,23248.07,2010-010-01
23,31,2010,4,11,20469.729999999996,2010-011-01
23,31,2010,4,12,35720.350000000006,2010-012-01
23,31,2011,1,1,13708.6,2011-01-01
23,31,2011,1,2,15923.2,2011-02-01
23,31,2011,1,3,15479.75,2011-03-01
23,31,2011,2,4,19134.97,2011-04-01
23,31,2011,2,5,16155.28,2011-05-01
23,31,2011,2,6,17574.010000000002,2011-06-01
23,31,2011,3,7,21178.170000000002,2011-07-01
23,31,2011,3,8,30153.300000000003,2011-08-01
23,31,2011,3,9,27395.430000000004,2011-09-01
23,31,2011,4,10,21227.02,2011-010-01
23,31,2011,4,11,20945.79,2011-011-01
23,31,2011,4,12,36672.299999999996,2011-012-01
23,31,2012,1,1,14509.460000000001,2012-01-01
23,31,2012,1,2,14626.42,2012-02-01
23,31,2012,1,3,15923.57,2012-03-01
23,31,2012,2,4,14134.92,2012-04-01
23,31,2012,2,5,15052.23,2012-05-01
23,31,2012,2,6,18894.29,2012-06-01
23,31,2012,3,7,15751.09,2012-07-01
23,31,2012,3,8,39554.56,2012-08-01
23,31,2012,3,9,15179.640000000001,2012-09-01
23,31,2012,4,10,20401.25,2012-010-01
23,32,2010,1,2,50734.740000000005,2010-02-01
23,32,2010,1,3,42261.48,2010-03-01
23,32,2010,2,4,56758.34,2010-04-01
23,32,2010,2,5,50891.630000000005,2010-05-01
23,32,2010,2,6,48919.05,2010-06-01
23,32,2010,3,7,61216.11,2010-07-01
23,32,2010,3,8,49249.49,2010-08-01
23,32,2010,3,9,40929.64,2010-09-01
23,32,2010,4,10,44808.0,2010-010-01
23,32,2010,4,11,42786.04,2010-011-01
23,32,2010,4,12,109324.41,2010-012-01
23,32,2011,1,1,26110.1,2011-01-01
23,32,2011,1,2,43923.35,2011-02-01
23,32,2011,1,3,38983.62,2011-03-01
23,32,2011,2,4,47552.64,2011-04-01
23,32,2011,2,5,40523.64,2011-05-01
23,32,2011,2,6,48474.96,2011-06-01
23,32,2011,3,7,56417.69,2011-07-01
23,32,2011,3,8,42871.75000000001,2011-08-01
23,32,2011,3,9,49341.28,2011-09-01
23,32,2011,4,10,39536.479999999996,2011-010-01
23,32,2011,4,11,48301.6,2011-011-01
23,32,2011,4,12,108063.52,2011-012-01
23,32,2012,1,1,27175.78,2012-01-01
23,32,2012,1,2,45034.86,2012-02-01
23,32,2012,1,3,48807.2,2012-03-01
23,32,2012,2,4,38898.53999999999,2012-04-01
23,32,2012,2,5,40454.36,2012-05-01
23,32,2012,2,6,53753.1,2012-06-01
23,32,2012,3,7,46595.8,2012-07-01
23,32,2012,3,8,53839.59,2012-08-01
23,32,2012,3,9,37803.35,2012-09-01
23,32,2012,4,10,36114.200000000004,2012-010-01
23,33,2010,1,2,43442.6,2010-02-01
23,33,2010,1,3,50082.78,2010-03-01
23,33,2010,2,4,64922.1,2010-04-01
23,33,2010,2,5,49824.44,2010-05-01
23,33,2010,2,6,39786.950000000004,2010-06-01
23,33,2010,3,7,48525.75,2010-07-01
23,33,2010,3,8,68083.67000000001,2010-08-01
23,33,2010,3,9,40763.3,2010-09-01
23,33,2010,4,10,52927.01,2010-010-01
23,33,2010,4,11,58644.29,2010-011-01
23,33,2010,4,12,86411.97,2010-012-01
23,33,2011,1,1,22105.93,2011-01-01
23,33,2011,1,2,36961.82,2011-02-01
23,33,2011,1,3,33493.08,2011-03-01
23,33,2011,2,4,53683.51,2011-04-01
23,33,2011,2,5,43102.63,2011-05-01
23,33,2011,2,6,42588.630000000005,2011-06-01
23,33,2011,3,7,44856.49,2011-07-01
23,33,2011,3,8,55388.770000000004,2011-08-01
23,33,2011,3,9,54858.700000000004,2011-09-01
23,33,2011,4,10,45838.67,2011-010-01
23,33,2011,4,11,55143.869999999995,2011-011-01
23,33,2011,4,12,85076.55000000002,2011-012-01
23,33,2012,1,1,22004.71,2012-01-01
23,33,2012,1,2,35089.1,2012-02-01
23,33,2012,1,3,52018.96,2012-03-01
23,33,2012,2,4,39677.78,2012-04-01
23,33,2012,2,5,33334.58,2012-05-01
23,33,2012,2,6,44819.04000000001,2012-06-01
23,33,2012,3,7,39051.44,2012-07-01
23,33,2012,3,8,84659.23999999999,2012-08-01
23,33,2012,3,9,41275.350000000006,2012-09-01
23,33,2012,4,10,45937.47,2012-010-01
23,34,2010,1,2,108535.6,2010-02-01
23,34,2010,1,3,111732.5,2010-03-01
23,34,2010,2,4,147534.37,2010-04-01
23,34,2010,2,5,134107.87,2010-05-01
23,34,2010,2,6,125447.1,2010-06-01
23,34,2010,3,7,143671.36000000002,2010-07-01
23,34,2010,3,8,113920.1,2010-08-01
23,34,2010,3,9,87116.28,2010-09-01
23,34,2010,4,10,110468.49,2010-010-01
23,34,2010,4,11,93365.03,2010-011-01
23,34,2010,4,12,114903.22,2010-012-01
23,34,2011,1,1,62944.079999999994,2011-01-01
23,34,2011,1,2,81871.56,2011-02-01
23,34,2011,1,3,90369.18,2011-03-01
23,34,2011,2,4,113319.37999999999,2011-04-01
23,34,2011,2,5,106403.15,2011-05-01
23,34,2011,2,6,126189.42,2011-06-01
23,34,2011,3,7,147001.58000000002,2011-07-01
23,34,2011,3,8,110809.09,2011-08-01
23,34,2011,3,9,111784.96,2011-09-01
23,34,2011,4,10,96177.21,2011-010-01
23,34,2011,4,11,90306.48,2011-011-01
23,34,2011,4,12,115760.98,2011-012-01
23,34,2012,1,1,65677.96,2012-01-01
23,34,2012,1,2,93103.72999999998,2012-02-01
23,34,2012,1,3,144401.90000000002,2012-03-01
23,34,2012,2,4,107136.76999999999,2012-04-01
23,34,2012,2,5,127040.71,2012-05-01
23,34,2012,2,6,167520.91,2012-06-01
23,34,2012,3,7,122365.32,2012-07-01
23,34,2012,3,8,149856.56,2012-08-01
23,34,2012,3,9,103193.33000000002,2012-09-01
23,34,2012,4,10,100960.3,2012-010-01
23,35,2010,1,2,17371.5,2010-02-01
23,35,2010,1,3,20396.0,2010-03-01
23,35,2010,2,4,25599.0,2010-04-01
23,35,2010,2,5,28166.53,2010-05-01
23,35,2010,2,6,23642.5,2010-06-01
23,35,2010,3,7,26022.0,2010-07-01
23,35,2010,3,8,16562.0,2010-08-01
23,35,2010,3,9,15128.0,2010-09-01
23,35,2010,4,10,20521.5,2010-010-01
23,35,2010,4,11,18505.0,2010-011-01
23,35,2010,4,12,23489.47,2010-012-01
23,35,2011,1,1,10504.43,2011-01-01
23,35,2011,1,2,16095.78,2011-02-01
23,35,2011,1,3,19558.32,2011-03-01
23,35,2011,2,4,32626.31,2011-04-01
23,35,2011,2,5,31631.59,2011-05-01
23,35,2011,2,6,27307.01,2011-06-01
23,35,2011,3,7,31352.35,2011-07-01
23,35,2011,3,8,23081.71,2011-08-01
23,35,2011,3,9,27025.25,2011-09-01
23,35,2011,4,10,23125.71,2011-010-01
23,35,2011,4,11,20248.14,2011-011-01
23,35,2011,4,12,25956.75,2011-012-01
23,35,2012,1,1,12188.35,2012-01-01
23,35,2012,1,2,17806.969999999998,2012-02-01
23,35,2012,1,3,23712.92,2012-03-01
23,35,2012,2,4,23649.019999999997,2012-04-01
23,35,2012,2,5,30457.629999999997,2012-05-01
23,35,2012,2,6,34999.36,2012-06-01
23,35,2012,3,7,20006.72,2012-07-01
23,35,2012,3,8,21437.600000000002,2012-08-01
23,35,2012,3,9,20812.81,2012-09-01
23,35,2012,4,10,19938.29,2012-010-01
23,36,2010,1,2,8495.0,2010-02-01
23,36,2010,1,3,12366.0,2010-03-01
23,36,2010,2,4,16594.3,2010-04-01
23,36,2010,2,5,18644.5,2010-05-01
23,36,2010,2,6,20643.0,2010-06-01
23,36,2010,3,7,17134.5,2010-07-01
23,36,2010,3,8,3012.0,2010-08-01
23,36,2010,3,9,4388.5,2010-09-01
23,36,2010,4,10,15867.0,2010-010-01
23,36,2010,4,11,14883.0,2010-011-01
23,36,2010,4,12,21295.5,2010-012-01
23,36,2011,1,1,6336.5,2011-01-01
23,36,2011,1,2,9758.5,2011-02-01
23,36,2011,1,3,14887.5,2011-03-01
23,36,2011,2,4,19288.0,2011-04-01
23,36,2011,2,5,19419.0,2011-05-01
23,36,2011,2,6,32997.8,2011-06-01
23,36,2011,3,7,34909.99,2011-07-01
23,36,2011,3,8,4610.85,2011-08-01
23,36,2011,3,9,12985.210000000001,2011-09-01
23,36,2011,4,10,12641.11,2011-010-01
23,36,2011,4,11,15463.77,2011-011-01
23,36,2011,4,12,24829.059999999998,2011-012-01
23,36,2012,1,1,12155.02,2012-01-01
23,36,2012,1,2,16765.489999999998,2012-02-01
23,36,2012,1,3,23285.41,2012-03-01
23,36,2012,2,4,15243.499999999998,2012-04-01
23,36,2012,2,5,20137.0,2012-05-01
23,36,2012,2,6,42763.4,2012-06-01
23,36,2012,3,7,16127.84,2012-07-01
23,36,2012,3,8,5750.52,2012-08-01
23,36,2012,3,9,6546.320000000001,2012-09-01
23,36,2012,4,10,12109.73,2012-010-01
23,38,2010,1,2,155478.77,2010-02-01
23,38,2010,1,3,160073.32,2010-03-01
23,38,2010,2,4,205273.97,2010-04-01
23,38,2010,2,5,159736.14,2010-05-01
23,38,2010,2,6,170028.28,2010-06-01
23,38,2010,3,7,227354.06,2010-07-01
23,38,2010,3,8,177192.41,2010-08-01
23,38,2010,3,9,179439.28999999998,2010-09-01
23,38,2010,4,10,216714.19,2010-010-01
23,38,2010,4,11,163051.66,2010-011-01
23,38,2010,4,12,202430.72000000003,2010-012-01
23,38,2011,1,1,165087.46999999997,2011-01-01
23,38,2011,1,2,157555.68,2011-02-01
23,38,2011,1,3,156180.12,2011-03-01
23,38,2011,2,4,212148.72999999998,2011-04-01
23,38,2011,2,5,185018.65000000002,2011-05-01
23,38,2011,2,6,182216.06999999998,2011-06-01
23,38,2011,3,7,225334.09,2011-07-01
23,38,2011,3,8,197379.08,2011-08-01
23,38,2011,3,9,231352.17,2011-09-01
23,38,2011,4,10,189176.40000000002,2011-010-01
23,38,2011,4,11,172408.71999999997,2011-011-01
23,38,2011,4,12,220174.54,2011-012-01
23,38,2012,1,1,180560.06,2012-01-01
23,38,2012,1,2,179016.29,2012-02-01
23,38,2012,1,3,206149.15999999997,2012-03-01
23,38,2012,2,4,179041.12,2012-04-01
23,38,2012,2,5,195421.18000000002,2012-05-01
23,38,2012,2,6,233293.01,2012-06-01
23,38,2012,3,7,181930.56,2012-07-01
23,38,2012,3,8,233437.33,2012-08-01
23,38,2012,3,9,190130.1,2012-09-01
23,38,2012,4,10,183506.06999999998,2012-010-01
23,40,2010,1,2,274643.37,2010-02-01
23,40,2010,1,3,268792.49,2010-03-01
23,40,2010,2,4,334678.57000000007,2010-04-01
23,40,2010,2,5,267704.19,2010-05-01
23,40,2010,2,6,268921.61,2010-06-01
23,40,2010,3,7,339763.11,2010-07-01
23,40,2010,3,8,271824.18,2010-08-01
23,40,2010,3,9,266851.2,2010-09-01
23,40,2010,4,10,274175.1,2010-010-01
23,40,2010,4,11,227489.55,2010-011-01
23,40,2010,4,12,313123.25,2010-012-01
23,40,2011,1,1,227462.63,2011-01-01
23,40,2011,1,2,233866.17,2011-02-01
23,40,2011,1,3,231742.02000000002,2011-03-01
23,40,2011,2,4,275916.32,2011-04-01
23,40,2011,2,5,229674.39,2011-05-01
23,40,2011,2,6,238949.12,2011-06-01
23,40,2011,3,7,291510.01,2011-07-01
23,40,2011,3,8,257356.36,2011-08-01
23,40,2011,3,9,301369.19000000006,2011-09-01
23,40,2011,4,10,243295.29,2011-010-01
23,40,2011,4,11,229609.05,2011-011-01
23,40,2011,4,12,299726.47,2011-012-01
23,40,2012,1,1,236613.53999999998,2012-01-01
23,40,2012,1,2,252455.3,2012-02-01
23,40,2012,1,3,302203.69999999995,2012-03-01
23,40,2012,2,4,245807.86000000002,2012-04-01
23,40,2012,2,5,240017.36000000002,2012-05-01
23,40,2012,2,6,321951.72000000003,2012-06-01
23,40,2012,3,7,253551.88,2012-07-01
23,40,2012,3,8,345537.68000000005,2012-08-01
23,40,2012,3,9,259058.81,2012-09-01
23,40,2012,4,10,254696.63,2012-010-01
23,41,2010,1,2,5070.8,2010-02-01
23,41,2010,1,3,6380.8,2010-03-01
23,41,2010,2,4,12396.0,2010-04-01
23,41,2010,2,5,7271.0,2010-05-01
23,41,2010,2,6,10058.2,2010-06-01
23,41,2010,3,7,8656.77,2010-07-01
23,41,2010,3,8,7351.0,2010-08-01
23,41,2010,3,9,5094.0,2010-09-01
23,41,2010,4,10,7044.0,2010-010-01
23,41,2010,4,11,5289.15,2010-011-01
23,41,2010,4,12,9190.470000000001,2010-012-01
23,41,2011,1,1,814.75,2011-01-01
23,41,2011,1,2,5419.5,2011-02-01
23,41,2011,1,3,5141.7,2011-03-01
23,41,2011,2,4,15182.0,2011-04-01
23,41,2011,2,5,9628.26,2011-05-01
23,41,2011,2,6,12179.77,2011-06-01
23,41,2011,3,7,15369.0,2011-07-01
23,41,2011,3,8,9384.5,2011-08-01
23,41,2011,3,9,9684.5,2011-09-01
23,41,2011,4,10,8118.1,2011-010-01
23,41,2011,4,11,7098.37,2011-011-01
23,41,2011,4,12,14317.45,2011-012-01
23,41,2012,1,1,4904.95,2012-01-01
23,41,2012,1,2,9666.75,2012-02-01
23,41,2012,1,3,18285.95,2012-03-01
23,41,2012,2,4,13744.580000000002,2012-04-01
23,41,2012,2,5,8319.32,2012-05-01
23,41,2012,2,6,11738.230000000001,2012-06-01
23,41,2012,3,7,7597.82,2012-07-01
23,41,2012,3,8,10092.28,2012-08-01
23,41,2012,3,9,5030.92,2012-09-01
23,41,2012,4,10,8561.68,2012-010-01
23,42,2010,1,2,38163.08,2010-02-01
23,42,2010,1,3,47510.45,2010-03-01
23,42,2010,2,4,62427.03,2010-04-01
23,42,2010,2,5,46643.840000000004,2010-05-01
23,42,2010,2,6,47318.119999999995,2010-06-01
23,42,2010,3,7,63460.41,2010-07-01
23,42,2010,3,8,51155.54,2010-08-01
23,42,2010,3,9,47811.350000000006,2010-09-01
23,42,2010,4,10,61413.09,2010-010-01
23,42,2010,4,11,44988.119999999995,2010-011-01
23,42,2010,4,12,45270.020000000004,2010-012-01
23,42,2011,1,1,34679.92,2011-01-01
23,42,2011,1,2,37557.45,2011-02-01
23,42,2011,1,3,39465.659999999996,2011-03-01
23,42,2011,2,4,56843.420000000006,2011-04-01
23,42,2011,2,5,49325.75,2011-05-01
23,42,2011,2,6,45408.71,2011-06-01
23,42,2011,3,7,59016.75,2011-07-01
23,42,2011,3,8,51227.7,2011-08-01
23,42,2011,3,9,66127.49,2011-09-01
23,42,2011,4,10,54723.56,2011-010-01
23,42,2011,4,11,49342.08,2011-011-01
23,42,2011,4,12,50412.27,2011-012-01
23,42,2012,1,1,38841.86,2012-01-01
23,42,2012,1,2,43241.05,2012-02-01
23,42,2012,1,3,62029.68,2012-03-01
23,42,2012,2,4,54841.7,2012-04-01
23,42,2012,2,5,49155.91,2012-05-01
23,42,2012,2,6,62873.58,2012-06-01
23,42,2012,3,7,50244.479999999996,2012-07-01
23,42,2012,3,8,64115.58999999999,2012-08-01
23,42,2012,3,9,52148.41,2012-09-01
23,42,2012,4,10,53266.8,2012-010-01
23,44,2010,1,2,39108.25,2010-02-01
23,44,2010,1,3,36077.21,2010-03-01
23,44,2010,2,4,41312.11,2010-04-01
23,44,2010,2,5,30931.47,2010-05-01
23,44,2010,2,6,37477.16,2010-06-01
23,44,2010,3,7,41290.9,2010-07-01
23,44,2010,3,8,32388.600000000002,2010-08-01
23,44,2010,3,9,33087.259999999995,2010-09-01
23,44,2010,4,10,49073.75,2010-010-01
23,44,2010,4,11,50057.19,2010-011-01
23,44,2010,4,12,88636.65999999999,2010-012-01
23,44,2011,1,1,31931.67,2011-01-01
23,44,2011,1,2,36658.34,2011-02-01
23,44,2011,1,3,29637.46,2011-03-01
23,44,2011,2,4,36321.99,2011-04-01
23,44,2011,2,5,24888.050000000003,2011-05-01
23,44,2011,2,6,27004.75,2011-06-01
23,44,2011,3,7,34020.72,2011-07-01
23,44,2011,3,8,27241.510000000002,2011-08-01
23,44,2011,3,9,35396.22,2011-09-01
23,44,2011,4,10,34369.78,2011-010-01
23,44,2011,4,11,42263.86,2011-011-01
23,44,2011,4,12,79419.78,2011-012-01
23,44,2012,1,1,25276.649999999998,2012-01-01
23,44,2012,1,2,31920.140000000003,2012-02-01
23,44,2012,1,3,33647.91,2012-03-01
23,44,2012,2,4,27037.14,2012-04-01
23,44,2012,2,5,23850.309999999998,2012-05-01
23,44,2012,2,6,34925.619999999995,2012-06-01
23,44,2012,3,7,28699.359999999997,2012-07-01
23,44,2012,3,8,36045.990000000005,2012-08-01
23,44,2012,3,9,28538.809999999998,2012-09-01
23,44,2012,4,10,30960.6,2012-010-01
23,45,2010,1,2,181.13,2010-02-01
23,45,2010,1,3,151.93,2010-03-01
23,45,2010,2,4,120.96000000000001,2010-04-01
23,45,2010,2,5,198.93,2010-05-01
23,45,2010,2,6,115.17000000000002,2010-06-01
23,45,2010,3,7,333.55,2010-07-01
23,45,2010,3,8,176.03,2010-08-01
23,45,2010,3,9,102.9,2010-09-01
23,45,2010,4,10,171.99,2010-010-01
23,45,2010,4,11,141.05,2010-011-01
23,45,2010,4,12,160.7,2010-012-01
23,45,2011,1,1,173.46,2011-01-01
23,45,2011,1,2,131.58,2011-02-01
23,45,2011,1,3,141.55,2011-03-01
23,45,2011,2,4,261.75,2011-04-01
23,45,2011,2,5,188.46,2011-05-01
23,45,2011,2,6,177.99,2011-06-01
23,45,2011,3,7,130.17,2011-07-01
23,45,2011,3,8,71.82000000000001,2011-08-01
23,45,2011,3,9,71.82,2011-09-01
23,45,2011,4,10,129.67000000000002,2011-010-01
23,45,2011,4,11,201.45999999999998,2011-011-01
23,45,2011,4,12,83.78999999999999,2011-012-01
23,45,2012,1,1,11.97,2012-01-01
23,45,2012,1,2,224.37,2012-02-01
23,45,2012,1,3,179.54999999999998,2012-03-01
23,45,2012,2,4,227.43,2012-04-01
23,45,2012,2,5,131.67,2012-05-01
23,45,2012,2,6,155.60999999999999,2012-06-01
23,45,2012,3,7,23.94,2012-07-01
23,45,2012,3,8,20.94,2012-08-01
23,45,2012,3,9,10.47,2012-09-01
23,46,2010,1,2,137778.47000000003,2010-02-01
23,46,2010,1,3,139197.77000000002,2010-03-01
23,46,2010,2,4,175217.63999999998,2010-04-01
23,46,2010,2,5,148179.61000000002,2010-05-01
23,46,2010,2,6,154667.28999999998,2010-06-01
23,46,2010,3,7,184979.51,2010-07-01
23,46,2010,3,8,143346.38999999998,2010-08-01
23,46,2010,3,9,125577.93,2010-09-01
23,46,2010,4,10,143180.79,2010-010-01
23,46,2010,4,11,130964.53,2010-011-01
23,46,2010,4,12,253979.05,2010-012-01
23,46,2011,1,1,118180.85,2011-01-01
23,46,2011,1,2,131792.22,2011-02-01
23,46,2011,1,3,133015.99,2011-03-01
23,46,2011,2,4,167343.49000000002,2011-04-01
23,46,2011,2,5,147038.47999999998,2011-05-01
23,46,2011,2,6,161406.56,2011-06-01
23,46,2011,3,7,179412.7,2011-07-01
23,46,2011,3,8,147895.24,2011-08-01
23,46,2011,3,9,157469.06,2011-09-01
23,46,2011,4,10,131890.52000000002,2011-010-01
23,46,2011,4,11,141658.15000000002,2011-011-01
23,46,2011,4,12,262186.67,2011-012-01
23,46,2012,1,1,120490.76999999999,2012-01-01
23,46,2012,1,2,141007.63,2012-02-01
23,46,2012,1,3,172335.97,2012-03-01
23,46,2012,2,4,147296.72999999998,2012-04-01
23,46,2012,2,5,155147.59000000003,2012-05-01
23,46,2012,2,6,231141.19,2012-06-01
23,46,2012,3,7,161803.23,2012-07-01
23,46,2012,3,8,196184.34,2012-08-01
23,46,2012,3,9,125780.37999999999,2012-09-01
23,46,2012,4,10,131164.35,2012-010-01
23,47,2010,3,9,-65.0,2010-09-01
23,47,2010,4,10,0.0,2010-010-01
23,47,2011,1,2,-15.0,2011-02-01
