Dept,Month,Monthly_2010,Monthly_2011,Monthly_2012,Quarter,Store
82,1,0.0,59585.01,62792.87999999999,1,23
82,2,75306.05,71469.6,79173.48,1,23
82,3,78569.54,67661.21,107810.88,1,23
82,4,92963.05,89723.18000000001,94294.48999999999,2,23
82,5,75144.25,65698.97,88595.99,2,23
82,6,88295.52,83217.56,125441.59,2,23
82,7,103103.68,101281.5,98948.54,3,23
82,8,87237.14,85062.44,133492.9,3,23
82,9,79712.69,99533.16,87795.03,3,23
82,10,84796.12999999999,84343.19,100001.73999999999,4,23
83,1,0.0,5463.92,5387.76,1,23
83,2,1216.3200000000002,7347.24,4984.5,1,23
83,3,1245.06,6549.7,6105.16,1,23
83,4,1231.3200000000002,5755.549999999999,5750.14,2,23
83,5,1478.26,5975.51,4666.14,2,23
83,6,2256.26,5709.280000000001,4695.08,2,23
83,7,1486.3,4602.030000000001,3120.0,3,23
83,8,973.0,3939.45,2642.24,3,23
83,9,1142.48,5520.5199999999995,2855.9999999999995,3,23
83,10,871.52,4728.700000000001,4355.84,4,23
85,1,0.0,14094.65,12937.28,1,23
85,2,17297.83,13824.6,14212.23,1,23
85,3,18352.18,14659.19,17550.690000000002,1,23
85,4,25382.890000000003,16795.72,12380.22,2,23
85,5,21266.980000000003,17609.2,18195.309999999998,2,23
85,6,27612.739999999998,20244.32,24374.05,2,23
85,7,31555.15,24333.079999999998,15861.939999999999,3,23
85,8,27298.170000000002,23178.870000000003,24878.32,3,23
85,9,22543.03,25152.33,19626.57,3,23
85,10,23490.91,19050.7,17727.08,4,23
87,1,0.0,104805.90999999999,110613.73999999999,1,23
87,2,100367.49,134662.53,142890.18,1,23
87,3,94339.15000000001,124634.44,159958.51,1,23
87,4,117987.70000000001,146224.27,115255.17000000001,2,23
87,5,88729.12,121773.45,124330.11,2,23
87,6,101025.79000000001,142991.19,187509.73,2,23
87,7,145625.84,169264.68,157943.22,3,23
87,8,123016.97,147825.59999999998,195811.09999999998,3,23
87,9,103999.05,178289.09999999998,141847.83,3,23
87,10,149017.39,135482.66,150397.99,4,23
90,1,0.0,93882.64,98411.82999999999,1,23
90,2,75926.97,94472.81,98661.34,1,23
90,3,72351.84,87236.51,114082.73000000001,1,23
90,4,84594.32999999999,107412.78,93745.37999999999,2,23
90,5,65382.67,83905.58,88228.47,2,23
90,6,67314.28,80859.08,102534.12999999999,2,23
90,7,76656.53,97717.1,85604.82,3,23
90,8,61897.509999999995,84628.34,118162.31,3,23
90,9,52061.560000000005,115766.41,98163.41,3,23
90,10,18966.309999999998,95872.04000000001,103424.97,4,23
91,1,0.0,125505.06,111071.46,1,23
91,2,32636.14,129757.94,111205.04,1,23
91,3,31641.670000000006,122206.38,122511.40999999999,1,23
91,4,37337.51,129964.81999999999,96180.83,2,23
91,5,26948.82,94206.20000000001,89241.63,2,23
91,6,30009.4,90416.44,102748.78,2,23
91,7,35480.12,105093.23000000001,82732.13,3,23
91,8,27654.399999999998,90148.92,111264.86,3,23
91,9,21883.14,114450.56999999999,93964.77,3,23
91,10,6948.280000000001,98087.25,94008.51000000001,4,23
92,1,0.0,225289.74,249011.15,1,23
92,2,184590.72,224143.88999999998,271365.5,1,23
92,3,176963.74000000002,227009.74,324053.71,1,23
92,4,208027.75999999998,272950.0,269601.16000000003,2,23
92,5,175824.81,226423.2,275807.14,2,23
92,6,185395.41,242399.84000000003,347810.58,2,23
92,7,218544.61,298146.13,277593.6,3,23
92,8,179350.47999999998,257443.63,372122.86,3,23
92,9,171178.38999999998,336269.47,295205.0,3,23
92,10,183680.59,277339.77,309543.15,4,23
93,1,0.0,8594.880000000001,8657.54,1,23
93,2,4304.0599999999995,9281.09,8950.06,1,23
93,3,5102.1900000000005,8813.93,9656.82,1,23
93,4,6246.26,10792.59,9090.259999999998,2,23
93,5,5710.94,11533.88,11725.18,2,23
93,6,4891.46,12876.36,17248.219999999998,2,23
93,7,6377.080000000001,14297.679999999998,14232.38,3,23
93,8,3995.9999999999995,10032.2,15566.68,3,23
93,9,2686.38,11971.38,10627.16,3,23
93,10,720.28,8008.76,8414.16,4,23
94,1,0.0,0.0,210.0,1,23
94,2,3772.82,4250.78,4029.08,1,23
94,3,40.42,1.98,-6.5,1,23
94,4,31.979999999999997,0.0,80.16999999999999,2,23
94,5,3259.4599999999996,2892.96,3632.1,2,23
94,6,38.54,0.0,440.43,2,23
94,7,35.72,838.44,553.96,3,23
94,9,13.690000000000001,1662.14,622.02,3,23
94,10,3561.0600000000004,477.64,1520.96,4,23
95,1,0.0,204893.28999999998,198564.0,1,23
95,2,200004.9,196605.02,205575.13,1,23
95,3,191902.72,192230.38,244951.81,1,23
95,4,267116.9,242752.37000000002,201227.7,2,23
95,5,242102.27,230383.7,216837.93,2,23
95,6,266363.08999999997,257788.73,292599.76,2,23
95,7,323508.65,323532.51,242649.53000000003,3,23
95,8,231070.41999999998,248860.99,312533.08,3,23
95,9,201263.21,298811.76,231228.48,3,23
95,10,193163.43,218260.28,220962.86,4,23
96,1,0.0,42052.619999999995,47250.1,1,23
96,2,30184.46,45272.07000000001,51228.64,1,23
96,3,26954.33,42961.09,57133.52,1,23
96,4,38344.03999999999,56446.479999999996,53113.0,2,23
96,5,38410.14,55789.829999999994,57994.850000000006,2,23
96,6,39759.58,77897.45999999999,91241.72,2,23
96,7,56510.770000000004,106947.83000000002,75351.6,3,23
96,8,40046.979999999996,71410.16,87811.26999999999,3,23
96,9,36372.3,82914.01,61617.01,3,23
96,10,35723.71,59321.51,60056.0,4,23
97,1,0.0,25547.27,27142.8,1,23
97,2,16193.51,26311.489999999998,28470.449999999997,1,23
97,3,15557.930000000002,25023.39,34682.14,1,23
97,4,18973.25,31559.369999999995,28668.840000000004,2,23
97,5,17423.26,26748.149999999998,30045.65,2,23
97,6,18533.0,29821.520000000004,39140.33,2,23
97,7,22746.770000000004,36935.58,30662.75,3,23
97,8,18727.7,30847.14,40148.97,3,23
97,9,15036.82,36237.979999999996,29590.51,3,23
97,10,6437.06,27127.91,29321.019999999997,4,23
98,1,0.0,131.49,373.79999999999995,1,23
98,2,547.7,287.29,348.4,1,23
98,3,145.75,123.31,1199.28,1,23
98,4,293.83,322.90000000000003,95.96,2,23
98,5,55.0,52.95,426.91999999999996,2,23
98,6,5.0,247.04000000000002,173.02,2,23
98,7,571.35,408.07000000000005,118.06,3,23
98,8,-6.0,215.12,100.38,3,23
98,9,-3.98,97.07,161.44,3,23
98,10,261.25,341.35,985.4,4,23
99,7,0.0,0.0,29.88,3,23
1,1,0.0,49675.38,46653.63,1,24
1,2,87013.53000000001,93054.00999999998,97747.95000000001,1,24
1,3,78354.03,59755.66,91134.46,1,24
1,4,145902.99999999997,164314.5,135865.49,2,24
1,5,54220.02,45316.350000000006,52897.86,2,24
1,6,57779.32,46899.439999999995,69371.73,2,24
1,7,80607.15,68319.63,58253.689999999995,3,24
1,8,59465.25,53691.869999999995,73182.23,3,24
1,9,56098.98,70787.67,64392.58,3,24
1,10,113310.41,89507.46,86323.19,4,24
2,1,0.0,131530.72999999998,140480.27,1,24
2,2,148087.51,150699.83000000002,159389.8,1,24
2,3,154650.24,151947.16999999998,188475.36000000002,1,24
2,4,198205.43,187286.11,154066.38999999998,2,24
2,5,161871.47,155097.57,158370.08,2,24
2,6,175475.43,163958.61,214906.96000000002,2,24
2,7,237457.0,227359.12,178088.08,3,24
2,8,189122.39,182107.02,233632.86000000002,3,24
2,9,168961.05000000002,201390.94,158034.83,3,24
2,10,191949.09,154525.26,157565.27,4,24
3,1,0.0,38826.69,40093.36,1,24
3,2,39621.23,31733.65,36954.39,1,24
3,3,37021.02,30504.91,40682.67,1,24
3,4,42278.11,37783.38,30767.61,2,24
3,5,31782.35,27081.96,29638.620000000003,2,24
3,6,32233.46,28242.230000000003,37696.61,2,24
3,7,69749.81999999999,51979.630000000005,57287.47,3,24
3,8,98399.56,102465.82999999999,139257.95,3,24
3,9,97006.26999999999,105298.93,74578.78,3,24
3,10,42291.149999999994,32585.740000000005,32591.2,4,24
4,1,0.0,106036.56999999999,106993.34999999999,1,24
4,2,107401.23000000001,105947.16999999998,106394.98000000001,1,24
4,3,109937.15,104803.15000000001,128606.09999999999,1,24
4,4,138845.77000000002,127967.76000000001,112950.51000000001,2,24
4,5,114841.67000000001,112073.0,117775.35,2,24
4,6,121953.32,121940.43999999999,158409.18,2,24
4,7,170389.87,165706.86000000002,135476.36,3,24
4,8,125968.62000000001,131304.43,164385.21,3,24
4,9,121645.57,149788.15,119382.04000000001,3,24
4,10,136349.65999999997,114710.45,119427.35,4,24
5,1,0.0,105592.01,90540.75,1,24
5,2,142027.88,142938.74,140569.88,1,24
5,3,141607.19,121509.86,133466.39,1,24
5,4,153138.66,141785.28,95216.97,2,24
5,5,89645.62,77931.94,72330.05,2,24
5,6,106916.40000000001,86809.96,107990.37999999999,2,24
5,7,126853.65,108246.37,76723.77,3,24
5,8,103123.31,94268.31,112573.12000000001,3,24
5,9,90032.32,118296.87999999999,84770.15000000001,3,24
5,10,125436.4,117439.52,97138.20000000001,4,24
6,1,0.0,10430.32,7872.43,1,24
6,2,18815.89,10680.33,13542.19,1,24
6,3,22193.99,14205.67,10932.05,1,24
6,4,25260.66,17857.63,10937.67,2,24
6,5,28285.299999999996,19042.21,15451.32,2,24
6,6,24958.770000000004,20366.510000000002,19131.550000000003,2,24
6,7,34758.69,23976.11,18360.6,3,24
6,8,24855.190000000002,23239.31,22549.85,3,24
6,9,20982.129999999997,18069.06,12266.779999999999,3,24
6,10,23228.83,15202.59,14606.300000000001,4,24
7,1,0.0,64693.25,56177.270000000004,1,24
7,2,92754.05,83956.90000000001,84855.08,1,24
7,3,90641.0,76527.83,111248.04,1,24
7,4,137405.25,117046.56,108863.48,2,24
7,5,105521.93,88337.94,91607.29,2,24
7,6,135548.36,125869.23,174764.44999999998,2,24
7,7,162206.65999999997,155567.21,112342.89,3,24
7,8,104566.19,98260.23000000001,115543.38999999998,3,24
7,9,80100.68000000001,91425.81,87131.18,3,24
7,10,100712.77,100545.92,95927.55,4,24
8,1,0.0,180548.09000000003,179485.53999999998,1,24
8,2,199401.35,189939.27,192744.13999999998,1,24
8,3,199641.41,191060.47,244189.94,1,24
8,4,236888.25,229052.66999999998,196614.07,2,24
8,5,188724.66,187808.15999999997,193017.53,2,24
8,6,191401.22999999998,196571.02,249391.79,2,24
8,7,242627.28,243170.13999999998,204682.35,3,24
8,8,198798.75,199512.88,258561.25999999995,3,24
8,9,199740.46000000002,243682.28999999998,210736.28,3,24
8,10,246525.52,205264.18,218570.58000000002,4,24
9,1,0.0,29249.14,40106.31,1,24
9,2,50000.61,33437.69,48050.9,1,24
9,3,59129.630000000005,44026.369999999995,94358.36,1,24
9,4,128812.84999999999,103592.44,104848.14000000001,2,24
9,5,107989.73,94295.09,110306.45,2,24
9,6,128144.93,123272.33,161561.06,2,24
9,7,174322.09000000003,166054.76,134604.65,3,24
9,8,116126.56000000001,124933.73999999999,154366.6,3,24
9,9,99928.21,110830.72000000002,110845.33,3,24
9,10,121605.59,93627.16,110793.89,4,24
10,1,0.0,97034.59,91993.28,1,24
10,2,97160.95999999999,86012.04000000001,86810.84,1,24
10,3,98273.34999999999,86561.22,125225.79999999999,1,24
10,4,137719.41,113047.93000000001,103800.38,2,24
10,5,116233.56999999999,102738.92,116637.11,2,24
10,6,115374.68000000001,110120.15000000001,142457.46000000002,2,24
10,7,152661.53,138792.13999999998,120937.48999999999,3,24
10,8,116431.68999999999,109204.41,143520.01,3,24
10,9,104491.61,133726.13,100746.84,3,24
10,10,145282.16,133047.18,110196.1,4,24
11,1,0.0,56469.48999999999,59684.62,1,24
11,2,68728.83,47252.06999999999,53121.2,1,24
11,3,55057.43,45668.07,60371.119999999995,1,24
11,4,65654.67000000001,55147.299999999996,44657.36,2,24
11,5,88214.57,59320.770000000004,57234.729999999996,2,24
11,6,83397.14,105198.5,157369.83000000002,2,24
11,7,173224.06000000003,114575.98999999999,111449.12,3,24
11,8,55061.27,55179.51,66062.02,3,24
11,9,49563.5,74344.58,50930.31,3,24
11,10,70793.62,61898.95,61839.59999999999,4,24
12,1,0.0,8367.94,10334.369999999999,1,24
12,2,14154.189999999999,10641.349999999999,14312.289999999999,1,24
12,3,15451.439999999999,12308.95,22067.479999999996,1,24
12,4,24390.53,22532.9,18624.190000000002,2,24
12,5,20289.14,17234.94,19793.190000000002,2,24
12,6,20762.4,18788.350000000002,27782.329999999998,2,24
12,7,24504.59,25722.45,22812.37,3,24
12,8,19582.17,20354.36,27280.72,3,24
12,9,19967.3,21859.18,18605.25,3,24
12,10,19500.85,18160.91,17305.45,4,24
13,1,0.0,106976.23,100992.15,1,24
13,2,116537.02,112948.11,107888.25,1,24
13,3,121949.25,115819.62,138625.77999999997,1,24
13,4,152143.93,130625.74999999999,109770.35999999999,2,24
13,5,121080.73000000001,110705.79,111436.98,2,24
13,6,126115.18000000001,114015.29000000001,148328.53,2,24
13,7,171889.40999999997,156423.40000000002,123013.66,3,24
13,8,134956.32,129381.95999999999,165370.99,3,24
13,9,128341.52,159262.27,122132.84,3,24
13,10,153185.74,124222.56999999999,121482.97,4,24
14,1,0.0,54415.53999999999,56702.89,1,24
14,2,69516.53,64631.630000000005,63686.13,1,24
14,3,66262.79,54246.12999999999,73500.8,1,24
14,4,75984.91,71765.18,62765.159999999996,2,24
14,5,62232.29,54856.85,61039.75,2,24
14,6,64771.77,58602.549999999996,76527.61,2,24
14,7,82173.09,76754.09,64246.78,3,24
14,8,69113.33,63902.509999999995,88049.11,3,24
14,9,65697.55,71876.88,65632.48999999999,3,24
14,10,84721.20999999999,65523.62999999999,64071.03,4,24
16,1,0.0,34872.26,17831.11,1,24
16,2,30121.089999999997,34211.25,14427.46,1,24
16,3,56876.14,38221.009999999995,83993.08,1,24
16,4,180489.71000000002,102553.48,110925.20999999999,2,24
16,5,207477.59,181025.63,170140.84,2,24
16,6,196650.51,187494.96,221663.36,2,24
16,7,182602.88,172797.49,125504.21,3,24
16,8,78802.82,73743.89,87623.07999999999,3,24
16,9,53848.270000000004,50225.729999999996,33699.97,3,24
16,10,39895.72,23430.32,23971.64,4,24
17,1,0.0,45493.2,49212.39,1,24
17,2,63851.18,58137.05,55173.87,1,24
17,3,68490.84,52664.78,61377.19000000001,1,24
17,4,68197.9,56737.53,43646.75,2,24
17,5,50781.23,47744.049999999996,44501.94,2,24
17,6,50930.42,46105.86,57130.11,2,24
17,7,70952.76999999999,57170.92,48307.67,3,24
17,8,60849.810000000005,53845.35999999999,66094.27,3,24
17,9,59572.81,66468.81,54192.770000000004,3,24
17,10,76610.76,59758.26,57603.05,4,24
18,1,0.0,13716.390000000001,7741.18,1,24
18,2,14150.18,12073.57,13352.429999999998,1,24
18,3,7741.860000000001,1626.22,11131.14,1,24
18,4,15368.609999999999,24307.24,16799.600000000002,2,24
18,5,6.619999999999999,596.32,-14.319999999999999,2,24
18,6,0.5,12.41,22.25,2,24
18,7,0.0,20.7,8.969999999999999,3,24
18,8,100.1,98.3,613.43,3,24
18,9,5271.03,7114.929999999999,13949.52,3,24
18,10,64567.68000000001,56500.58,49000.020000000004,4,24
19,1,0.0,328.94,211.22,1,24
19,2,472.17999999999995,623.25,248.59000000000003,1,24
19,3,511.32000000000005,323.77000000000004,326.7,1,24
19,4,543.6199999999999,489.5899999999999,232.15,2,24
19,5,294.88,407.45,258.28,2,24
19,6,239.75,361.4100000000001,333.51,2,24
19,7,475.0,497.96,317.61,3,24
19,8,449.81,311.84000000000003,320.03999999999996,3,24
19,9,295.5,327.42,178.38000000000002,3,24
19,10,429.0,300.69000000000005,360.46,4,24
20,1,0.0,19565.239999999998,15654.98,1,24
20,2,23517.969999999998,21200.649999999998,21477.309999999998,1,24
20,3,24244.34,21694.829999999998,26498.29,1,24
20,4,27690.920000000002,25825.08,18642.42,2,24
20,5,23400.9,20786.92,19505.9,2,24
20,6,31783.93,25067.33,33025.87,2,24
20,7,40675.35999999999,34489.64,27007.06,3,24
20,8,28840.38,27980.85,35644.93,3,24
20,9,24178.67,26929.32,20507.97,3,24
20,10,29978.600000000002,22432.43,18391.34,4,24
21,1,0.0,19375.75,19068.26,1,24
21,2,25716.489999999998,23459.500000000004,23527.489999999998,1,24
21,3,26999.239999999998,20552.45,31435.280000000002,1,24
21,4,32100.1,29243.98,24449.149999999998,2,24
21,5,23963.61,21176.13,19542.26,2,24
21,6,24755.28,21891.89,29975.06,2,24
21,7,37402.32,33321.990000000005,27991.21,3,24
21,8,26828.0,25341.4,34340.23,3,24
21,9,24835.370000000003,28891.949999999997,24278.92,3,24
21,10,28903.41,23103.309999999998,20954.69,4,24
22,1,0.0,32529.030000000002,37243.7,1,24
22,2,56331.04,49669.79000000001,51946.36,1,24
22,3,45762.47,39799.96,54272.799999999996,1,24
22,4,59207.90000000001,47597.94,36843.5,2,24
22,5,45816.380000000005,41842.759999999995,38688.009999999995,2,24
22,6,47867.26,43478.53999999999,54696.96,2,24
22,7,68463.33,61454.350000000006,49478.58,3,24
22,8,52502.200000000004,48459.76,67647.56999999999,3,24
22,9,49081.36,60968.729999999996,48715.55,3,24
22,10,67875.68,54108.91,46983.6,4,24
23,1,0.0,66079.62,70775.12,1,24
23,2,88763.19,86013.06,86633.55,1,24
23,3,95562.81,80983.22,110485.18,1,24
23,4,129776.82,107451.01000000001,94187.04,2,24
23,5,119167.25,99779.79,104316.15000000001,2,24
23,6,147656.67,135207.7,170665.77,2,24
23,7,169033.43000000002,153600.28,127189.63,3,24
23,8,120507.70999999999,110656.69,145318.16,3,24
23,9,117172.62999999999,141032.41,101869.68,3,24
23,10,147205.52000000002,113172.54,111491.56,4,24
24,1,0.0,12186.98,11695.25,1,24
24,2,20655.57,18049.35,18187.850000000002,1,24
24,3,23565.56,18274.190000000002,24103.700000000004,1,24
24,4,31431.379999999997,26161.72,18462.38,2,24
24,5,24466.019999999997,19888.18,17504.25,2,24
24,6,24421.02,23576.41,28762.03,2,24
24,7,28338.92,28525.37,20339.32,3,24
24,8,32883.18,27192.260000000002,34511.78,3,24
24,9,36819.68,40551.78999999999,28492.300000000003,3,24
24,10,28959.38,23452.149999999998,22620.2,4,24
25,1,0.0,29744.179999999997,30578.21,1,24
25,2,36228.93,32956.63,31223.07,1,24
25,3,46076.13,36306.89,52521.67,1,24
25,4,70069.6,54989.32,42380.09,2,24
25,5,57774.5,49858.61,45329.53,2,24
25,6,56949.45,55786.15,68996.22,2,24
25,7,62224.48999999999,62126.1,45643.95,3,24
25,8,47831.95,43949.09,58619.2,3,24
25,9,51554.37,68200.14,46942.03999999999,3,24
25,10,66673.57,50931.090000000004,47905.810000000005,4,24
26,1,0.0,20153.420000000002,19293.940000000002,1,24
26,2,33150.4,29416.339999999997,31616.840000000004,1,24
26,3,36176.649999999994,30019.98,41090.72,1,24
26,4,50156.909999999996,41041.44,30782.5,2,24
26,5,34239.55,30214.89,25480.97,2,24
26,6,31511.929999999997,32126.609999999997,33474.19,2,24
26,7,35478.700000000004,32499.92,23287.56,3,24
26,8,33586.86,31207.089999999997,35815.049999999996,3,24
26,9,44011.0,46007.86,34766.240000000005,3,24
26,10,52839.64,39051.75,36411.08,4,24
27,1,0.0,7790.46,6854.33,1,24
27,2,9705.19,9005.17,8361.18,1,24
27,3,7799.110000000001,7109.66,8540.150000000001,1,24
27,4,8559.8,7862.599999999999,6551.75,2,24
27,5,6600.13,6525.459999999999,5868.2300000000005,2,24
27,6,6253.71,6121.72,7056.2300000000005,2,24
27,7,7383.57,7400.2300000000005,5589.11,3,24
27,8,7462.42,6451.83,7596.849999999999,3,24
27,9,7471.84,10509.84,7582.66,3,24
27,10,9962.15,8660.009999999998,9214.16,4,24
28,1,0.0,1989.46,2559.74,1,24
28,2,2813.2000000000003,2517.3599999999997,2841.46,1,24
28,3,3284.67,2557.29,3129.04,1,24
28,4,4534.51,3251.1099999999997,2778.0099999999998,2,24
28,5,3428.26,2493.86,2258.22,2,24
28,6,2338.2999999999997,1738.1299999999999,2221.17,2,24
28,7,2417.33,1945.8400000000001,1422.33,3,24
28,8,2167.14,1671.9699999999998,2148.1800000000003,3,24
28,9,2808.63,2795.0499999999997,2216.9700000000003,3,24
28,10,5994.0,3727.17,3500.69,4,24
29,1,0.0,18498.5,16682.52,1,24
29,2,27918.58,20730.48,23231.47,1,24
29,3,21151.010000000002,18818.98,21432.440000000002,1,24
29,4,28680.39,21828.52,17513.04,2,24
29,5,23797.8,17480.25,21059.05,2,24
29,6,23533.05,19398.39,26940.08,2,24
29,7,33405.57,27974.3,23893.32,3,24
29,8,27733.230000000003,22586.65,27682.609999999997,3,24
29,9,22682.97,23790.130000000005,19090.809999999998,3,24
29,10,28524.179999999993,21246.46,21731.95,4,24
30,1,0.0,10956.939999999999,9856.14,1,24
30,2,19287.96,16848.82,14243.76,1,24
30,3,20396.82,18243.940000000002,18795.510000000002,1,24
30,4,27241.78,20300.04,13255.11,2,24
30,5,23148.339999999997,18171.300000000003,16373.060000000001,2,24
30,6,26332.780000000002,21099.880000000005,22762.42,2,24
30,7,32744.24,24202.07,18040.43,3,24
30,8,25158.999999999996,20026.27,21543.05,3,24
30,9,20187.56,21204.16,13766.400000000001,3,24
30,10,20157.08,14011.18,12782.59,4,24
31,1,0.0,8610.19,6049.48,1,24
31,2,10980.5,7818.99,5476.64,1,24
31,3,9945.0,8297.61,5419.52,1,24
31,4,9832.0,8477.380000000001,5455.76,2,24
31,5,6728.92,7932.08,6074.77,2,24
31,6,8540.74,8115.07,9354.48,2,24
31,7,14134.060000000001,11285.55,8423.330000000002,3,24
31,8,15922.6,13445.21,19012.78,3,24
31,9,16341.87,16861.42,11434.630000000001,3,24
31,10,12388.54,9230.99,8711.28,4,24
32,1,0.0,14079.0,12273.29,1,24
32,2,35009.53,36430.85,32639.72,1,24
32,3,27933.54,21015.99,24989.8,1,24
32,4,32023.47,27721.399999999998,21128.61,2,24
32,5,35087.77,26925.59,29565.01,2,24
32,6,31028.019999999997,28047.19,33607.36,2,24
32,7,40480.64000000001,34712.53999999999,28139.4,3,24
32,8,29454.43,24694.74,30651.890000000003,3,24
32,9,24652.03,25363.589999999997,20509.670000000002,3,24
32,10,28181.280000000002,22009.39,20560.17,4,24
33,1,0.0,12407.64,12257.01,1,24
33,2,24635.399999999998,21272.75,21590.690000000002,1,24
33,3,27018.059999999998,19860.980000000003,27426.230000000003,1,24
33,4,34948.63,27703.800000000003,20525.35,2,24
33,5,26826.09,19614.87,18177.4,2,24
33,6,28434.33,26688.18,27352.57,2,24
33,7,33378.75,30601.77,19886.739999999998,3,24
33,8,35926.66,29874.230000000003,38332.84,3,24
33,9,38351.75,38625.86,24495.300000000003,3,24
33,10,31154.870000000003,24044.7,22426.29,4,24
34,1,0.0,33608.31,37354.99,1,24
34,2,62219.479999999996,46193.25,49611.020000000004,1,24
34,3,72766.58,51126.64,71047.15,1,24
34,4,88715.63,69028.75,63370.12,2,24
34,5,82383.41,66359.15,72388.1,2,24
34,6,79491.44,82503.06,106562.75,2,24
34,7,115998.12,93709.14,79079.43000000001,3,24
34,8,74216.43,65318.700000000004,84919.03000000001,3,24
34,9,72123.44,74666.0,61840.09,3,24
34,10,81960.38,55114.68000000001,64489.17,4,24
35,1,0.0,4956.4400000000005,6498.66,1,24
35,2,8662.31,7489.22,10628.06,1,24
35,3,11161.24,9268.689999999999,13846.500000000002,1,24
35,4,16182.0,15403.720000000001,12685.8,2,24
35,5,18557.0,15626.6,17188.260000000002,2,24
35,6,15456.0,16363.109999999999,21967.07,2,24
35,7,19743.04,17332.620000000003,13023.99,3,24
