Dept,Q_2010,Q_2011,Q_2012,Quarter,Store,Q_2013
19,13162.25,18458.31,19888.78,1,32,22057.65848000004
19,19289.09,19024.65,25105.29,2,32,18358.59488000003
19,19791.01,19851.48,18335.94,3,32,16934.133280000005
19,29714.92,24888.23,7385.379999999999,4,32,1561.379683970665
20,38187.21,52713.79000000001,59613.19,1,32,72766.33924000009
20,73298.81,69755.56999999999,68614.08,2,32,68085.86471999998
20,71641.73999999999,77379.06,71451.98000000001,3,32,69990.64395999997
20,62871.09,59319.59,18428.83,4,32,6222.21844313865
21,41908.29,54307.01,61804.73,1,32,71274.5658
21,71029.56,59471.03,61336.89,2,32,59140.36895999995
21,70863.66,65706.33,59874.60999999999,3,32,53980.570919999926
21,81831.79,77166.65,17563.97,4,32,6728.411024823989
22,70003.78,95700.49,110791.27,1,32,119706.31051999978
22,101809.77000000003,97460.32,100714.83,2,32,99600.70079999976
22,114551.71,119178.11000000002,114541.19,3,32,105478.57508000001
22,169064.59,152709.78999999998,39894.13000000001,4,32,5757.081691656
23,115450.56,188512.66,225616.4,1,32,238684.01016000012
23,222930.77,235017.25,257139.55,2,32,276446.1431199999
23,206918.36,254374.67000000004,244482.78,3,32,229857.45999999996
23,302923.08,317720.18,88996.1,4,32,18603.839159574083
24,26169.16,39088.11,41254.11,1,32,46455.70715999989
24,50948.95,46104.78000000001,46145.58,2,32,47171.679520000056
24,49570.92,56696.63000000001,51907.86000000001,3,32,51832.59716
24,75179.27,79284.47,22436.78,4,32,8807.987470284192
25,48285.3,78840.04999999999,89420.73000000003,1,32,99170.30431999997
25,113393.88,104395.48,114759.26,2,32,120566.33323999976
25,90312.44,98046.55000000002,94641.48,3,32,86981.12716000013
25,127578.2,116326.37999999998,33529.55,4,32,7446.644819858674
26,41394.92,60480.41,70912.77,1,32,72431.30264000004
26,68775.34999999999,77627.34,70662.19,2,32,71257.0141200001
26,60580.49,73666.03,68994.84,3,32,65422.43616000004
26,109845.91999999998,104773.6,29679.91,4,32,11765.81287652001
27,9955.5,14908.649999999998,17668.949999999993,1,32,18558.14552
27,12215.25,14766.88,12706.08,2,32,12450.218999999997
27,11118.24,13645.37,13475.97,3,32,12020.108479999995
27,24872.35,27711.13,7403.83,4,32,1645.814594610665
28,6994.709999999999,9229.55,9611.27,1,32,10453.84835999998
28,8656.949999999999,7718.209999999999,6628.089999999998,2,32,5335.9385599999905
28,5321.990000000002,5604.6399999999985,5316.950000000002,3,32,4993.142999999994
28,13316.63,12041.19,3939.13,4,32,2701.986848974096
29,22375.09,39594.43,39848.69,1,32,45829.01847999999
29,33712.57,38234.41,38540.23999999998,2,32,37792.17504000002
29,35853.54,40977.98,44141.31,3,32,44195.311120000064
29,58435.48,58082.39000000001,15509.98,4,32,2619.1750461013285
30,19878.47,21567.46,28106.72,1,32,30172.92272000002
30,36082.52,34572.74,35950.88,2,32,31852.141640000067
30,32494.1,36827.71,33468.48,3,32,30426.201399999947
30,25936.489999999994,25615.61,7662.44,4,32,1628.439366975999
31,13341.06,19505.63,16714.63,1,32,19123.44120000003
31,19824.45,24320.81,18639.660000000003,2,32,19064.671440000024
31,27270.05,37899.47,39644.930000000015,3,32,36262.213840000004
31,38864.54,38802.98,13577.68,4,32,1524.071647712001
32,36823.87,49243.93,58707.98,1,32,67458.91799999992
32,62948.69,69629.95,70430.73,2,32,68053.14944000017
32,63821.45000000001,73057.35,67443.78000000001,3,32,58967.27784000015
32,85879.31000000001,86361.38000000003,18761.25,4,32,6463.094980339036
33,26818.2,39169.039999999986,37379.330000000016,1,32,41437.91495999999
33,45574.25,46455.95,38242.09,2,32,43113.03948000003
33,44789.81,54081.49,46625.37,3,32,40830.56599999994
33,77323.93999999999,71700.30000000003,19566.67,4,32,6632.834768653705
34,84274.96,116233.62,123182.15,1,32,129449.5398399999
34,171413.58,175202.14,156717.64,2,32,162304.7042800001
34,141225.37999999998,184678.86,136933.62,3,32,142584.90284
34,154225.5,141563.25,47809.27,4,32,3566.4234930800017
35,15987.96,21444.06,24254.730000000003,1,32,26740.123799999987
35,32541.46,35977.76,29498.7,2,32,28614.47664000004
35,26089.5,29675.46,25570.75,3,32,24841.742639999968
35,30651.61,26887.89,7682.67,4,32,1625.3703363893321
36,5956.12,12297.75,23238.3,1,32,22128.175120000033
36,23629.5,25831.5,23156.92,2,32,22017.48276
36,13111.4,23345.48,12196.55,3,32,12860.828399999997
36,17973.0,20463.93,7731.62,4,32,1563.2802784479989
37,25343.32,34045.77,35555.210000000014,1,32,38391.639920000045
37,38968.32,36587.49,34993.79,2,32,34391.56304
37,42508.13000000001,40545.11,33471.07,3,32,31386.09379999996
37,43040.57,44339.49000000001,12674.91,4,32,1645.1767765653344
38,460507.94000000006,710094.5299999998,876117.24,1,32,905565.9105600022
38,695751.0700000001,788184.6100000001,902259.52,2,32,879645.3602000007
38,702436.85,863475.71,873321.69,3,32,815306.7149600012
38,764925.3799999999,828572.2299999999,274065.33,4,32,77589.49555965823
40,472172.51,703825.72,813689.34,1,32,830683.8176000005
40,724679.9199999998,743961.4299999998,785572.2300000002,2,32,799855.3643200003
40,719668.02,804504.3900000001,772923.45,3,32,746889.8170399995
40,793629.0299999998,757325.34,241469.84,4,32,73079.05904392226
41,2918.97,13511.509999999998,17011.97,1,32,24226.21492000001
41,25798.04,31961.63,24639.53000000001,2,32,24301.08899999994
41,45773.2,36689.25,73813.19,3,32,57464.00735999996
41,55464.47,56815.38000000001,18552.46,4,32,5908.778604722655
42,44641.55,74740.61,87066.03,1,32,96072.69983999987
42,74002.38,86294.89000000001,92470.31,2,32,92171.96840000009
42,86687.38,105945.96000000002,91389.47000000002,3,32,85134.64064000013
42,85497.65999999999,84916.28999999996,27116.96,4,32,10835.383957688007
44,29205.1,44657.89,48259.7,1,32,56847.75228000004
44,49817.92,51560.49999999999,56524.36000000001,2,32,58321.63116000001
44,47995.71,53814.65,56221.04999999999,3,32,55506.59960000006
44,79504.1,71410.92,21182.230000000003,4,32,7666.277304758857
45,76.37,98.49,182.22,1,32,245.94408384000027
45,75.21,151.19,259.83,2,32,105.87532200000014
45,70.27,103.99,185.13,3,32,190.78218904800013
45,44.21,69.67,23.88,4,32,35.97928436533332
46,188349.57,290930.00999999995,328712.05,1,32,361977.6142399998
46,350632.66000000003,372979.07,407403.61,2,32,399606.9742000002
46,317924.41,375372.42,364720.5399999999,3,32,364855.1328400001
46,350285.96,342037.1900000001,104507.55,4,32,22293.4744598987
47,0.0,0.0,-88.0,1,32,20.5579368
47,0.0,625.0,-194.0,2,32,95.49830261333334
47,30.0,13.0,0.0,3,32,-72.89285396000001
48,0.0,-38.84,36.0,2,32,1171.6155675200005
49,41511.77,55434.53000000001,70761.26999999999,1,32,80346.37507999998
49,52992.79000000001,58575.32000000001,61404.95,2,32,58173.12423999994
49,61156.17000000001,69226.02,60124.64,3,32,56888.12703999994
49,57046.41,57841.01,20820.72,4,32,6754.145123654852
52,20119.75,29302.88999999999,29441.68,1,32,27542.727759999983
52,32339.52,33933.41,34371.23,2,32,36792.23380000008
52,29636.28,31337.16,30046.83,3,32,28413.435759999975
52,41181.890000000014,37212.290000000015,10433.7,4,32,3743.8355267474312
54,1671.34,523.56,236.16,1,32,217.20871999999986
54,2531.0,371.72,204.52,2,32,231.34829919999953
54,2376.0,354.76,515.0799999999998,3,32,329.9487608533338
54,1352.2900000000004,397.2,163.24,4,32,40.8509335851428
55,74435.94,90626.77000000002,96913.02000000002,1,32,101722.06448000003
55,98357.49,90349.4,83699.63,2,32,77117.16655999995
55,93955.94000000002,90557.32,84096.05999999997,3,32,72437.81511999993
55,240043.04,244540.46,27341.89,4,32,11193.713650786678
56,18499.92,23985.82,26933.82,1,32,31395.65663999999
56,190059.41,189418.22,172891.61000000004,2,32,176675.0414800001
56,39543.91,48377.99999999999,36557.4,3,32,42583.37448
56,18860.54,18725.490000000005,6161.69,4,32,829.842884788
58,18457.0,14104.98,23225.0,1,32,23285.80224000004
58,27850.03,21356.0,26510.0,2,32,25170.262160000017
58,42046.0,19870.0,25805.0,3,32,23573.79939999998
58,27647.0,30685.0,9365.0,4,32,2379.9844343839977
59,6496.18,7273.369999999999,4444.71,1,32,3463.3923199999986
59,9017.33,6690.989999999999,4166.190000000001,2,32,3351.1805999999997
59,8781.25,6605.06,3954.21,3,32,29101.96859999993
59,21823.61,13636.7,957.57,4,32,349.773917773333
60,6784.8,8703.2,9703.0,1,32,9981.307319999987
60,12036.6,10005.6,9306.0,2,32,10161.495359999999
60,10369.0,9715.2,8190.0,3,32,7839.95916
60,13411.2,13129.6,3060.0,4,32,1952.5327262062883
67,83386.45999999999,106365.2,118410.44,1,32,133984.25856000022
67,146655.69999999998,153363.85,152828.15999999995,2,32,156706.67383999992
67,93677.8,99670.26,94776.47,3,32,87128.41024000003
67,141960.98,134862.43,32985.23,4,32,1796.5975814782196
71,42612.68,58821.85000000001,64279.57,1,32,69553.96652
71,59339.9,64906.6,53741.76,2,32,52183.81895999999
71,67806.71,74775.84,75085.58,3,32,73736.31335999997
71,74554.76999999999,67215.14,21528.54,4,32,2242.025384174094
72,360159.6000000001,491899.67,573329.17,1,32,602032.6861599988
72,463117.3,463767.0099999999,465850.79,2,32,485976.32636000065
72,506150.2700000001,505454.43000000005,588711.4400000001,3,32,550078.3201599993
72,878430.19,868374.4300000002,177038.63999999996,4,32,40645.33414078394
74,106970.74,186514.67,193560.77,1,32,212926.70512000003
74,184427.3,179092.52999999997,187986.04,2,32,187905.62727999978
74,193941.97,220478.33,217518.75,3,32,206053.41568000003
74,194526.14,181140.01,61551.52,4,32,19288.406152244555
77,0.0,0.0,100.0,2,32,505.68303494400004
78,12.0,0.0,13.0,1,32,444.8982000000004
79,133697.91,178430.4,199844.54,1,32,203408.3675200003
79,206693.04,201136.58,193241.14,2,32,196966.91140000016
79,207488.19,224223.82,195413.19,3,32,204300.0068800002
79,214694.99,199614.28000000003,56867.17,4,32,16438.079790447595
80,126191.87,195516.8,206236.60000000003,1,32,213461.4092800002
80,209650.28,210331.9,226773.47,2,32,229316.92607999992
80,213251.73,234303.21999999997,244070.23,3,32,223552.53159999993
80,235497.41000000003,218493.54,74932.06,4,32,24079.516179369857
81,135356.67,216820.77,222034.33,1,32,238621.87292000026
81,228636.68,231884.57,223134.76,2,32,222952.69184000013
81,220207.36,250889.87,211768.51,3,32,201606.55051999996
81,231427.04,212579.35,64111.94,4,32,20827.979919817495
82,102591.16,192138.33,217189.93,1,32,237659.44923999987
82,191000.54,223040.0,240994.35,2,32,246064.46979999938
82,202424.07,245357.33,227386.03,3,32,220485.8479199999
82,328009.30000000005,364870.13,68842.92,4,32,23709.198374676893
83,34532.36,48539.37,51583.92000000001,1,32,57390.69139999998
83,49181.91999999999,49361.07999999999,49109.04,2,32,47420.18567999988
83,45947.15,50550.27999999999,45646.26,3,32,38638.396399999954
83,51094.96,45631.28,14048.18,4,32,1102.519144328
85,13355.8,19189.23,21325.93,1,32,24906.04300000002
85,29685.45,28953.85,23822.82,2,32,23442.520319999978
85,31557.53,32926.8,23197.51,3,32,23390.898519999973
85,48364.85000000001,45113.67000000001,7519.82,4,32,1785.5575777382855
87,41308.64,70527.24,89204.78000000001,1,32,104854.92972000006
87,78404.48999999999,78610.70999999999,95070.86000000002,2,32,94757.72356000001
87,89671.25000000001,96553.36,120780.72999999998,3,32,120502.53472000017
87,88077.69999999998,100689.1,39132.07,4,32,2584.11654546489
90,486803.33,746083.4999999999,835186.3300000002,1,32,844740.0593600022
90,741827.78,792370.5400000002,785401.7699999998,2,32,801062.9714000009
90,735820.52,870491.6799999998,792569.6499999998,3,32,764120.3749999992
90,882165.09,887266.39,258481.53,4,32,67514.05392537065
91,407806.74,600237.81,652238.65,1,32,706771.2422000006
91,630278.52,629154.6,620531.77,2,32,630281.5168399998
91,614511.96,676404.72,605216.18,3,32,594743.1885199999
91,656778.45,633767.76,189804.97,4,32,50083.997997239836
92,786014.0,1206310.68,1399492.87,1,32,1494807.1890399985
92,1171237.47,1251896.83,1291211.59,2,32,1365535.4410399972
92,1164978.7300000002,1357074.0,1282077.21,3,32,1151528.0886400011
92,1461745.8099999996,1509059.66,436480.0,4,32,135319.3790912956
93,225850.46,365386.12,399943.18,1,32,426589.8051600002
93,382962.97,405562.57,415581.29,2,32,437584.8141600006
93,375495.97,435267.38,415387.5,3,32,400382.2535199999
93,425908.95,418212.70000000007,129149.36,4,32,37853.66855873374
94,373804.42,576523.62,616306.06,1,32,646749.3672000002
94,672256.74,674767.73,661982.3300000001,2,32,688219.7726000011
94,601797.93,711597.2100000002,650257.3700000001,3,32,650221.89196
94,617771.67,597484.4600000001,202406.32,4,32,54509.89791846203
95,642144.7399999999,981458.97,1071073.37,1,32,1158221.3480800032
95,1132863.4299999995,1122595.5400000005,1146451.87,2,32,1173175.4453199992
95,1120791.0,1263849.49,1142786.19,3,32,1020463.91276
95,1104338.38,1053962.07,329103.44,4,32,97667.58790427733
96,13913.13,23001.57,25976.95,1,32,29291.264959999964
96,30330.22,28196.86,33932.31,2,32,36888.741439999976
96,36820.789999999986,36621.77,34620.05,3,32,37629.96303999995
96,30663.58,26313.93,9711.73,4,32,2131.285644434664
97,130141.09,202654.62,212498.75,1,32,233045.83496
97,222428.5,224919.95,218604.36,2,32,221217.20424000022
97,231714.78000000003,256044.41000000003,224057.07,3,32,216143.61191999968
97,242214.6,222269.47000000003,66376.73000000001,4,32,22796.706753479953
98,68896.15000000001,92221.71,97913.87,1,32,156337.0317200001
98,105037.93999999996,101104.77,97140.92999999998,2,32,101021.55028000002
98,97497.86,102064.74,97824.38000000002,3,32,104903.75688000006
98,126630.66,113947.73,35033.78,4,32,1901.806930256887
99,12.0,490.0,2225.0,1,32,6336.646359999996
99,0.0,151.0,615.0,2,32,1079.0634717440005
99,0.0,560.0,330.8900000000001,3,32,447.8487249013338
99,0.0,10250.0,532.0,4,32,1626.7332861013324
1,14446.65,30797.45,43485.08,1,33,47220.91060000002
1,17557.8,37016.4,39312.83999999998,2,33,37509.70920000001
1,12219.61,30453.910000000003,32958.75,3,33,29021.47175999994
1,26640.120000000006,42523.37,12797.4,4,33,1710.695328797334
2,56176.35999999999,85568.71,105919.88,1,33,119123.46496000006
2,96063.96,95912.14,107890.25,2,33,114787.3203999999
2,89760.29000000002,104755.43000000002,107443.51,3,33,105953.13279999998
2,91703.06,93340.67,33879.53,4,33,7394.05517993334
3,296.57000000000005,3056.3699999999994,4332.53,1,33,6057.442879999993
3,1204.5300000000002,2951.16,3178.330000000001,2,33,4042.3337600000027
3,2643.12,6315.940000000001,9498.36,3,33,10098.374759999999
3,2707.120000000001,3527.86,892.98,4,33,550.6648777519987
4,48657.55,69855.70999999999,83799.27,1,33,106705.62756
4,80228.44,76360.58,87652.95999999999,2,33,93442.72804000002
4,72006.35,79775.58000000003,85891.69,3,33,85132.71724000011
4,81905.92,81214.54000000002,26040.5,4,33,10586.344998600005
5,1950.01,2452.96,930.0,1,33,1935.4934744853324
5,1816.0,725.05,775.0,2,33,3202.479116799996
5,1744.0,1055.04,655.0,3,33,1524.8154516853338
5,2744.36,915.0,245.0,4,33,4209.127928346657
7,1752.85,2331.98,5743.98,1,33,8457.338600000001
7,3126.0,6892.48,6850.5,2,33,6669.448240000001
7,2492.86,5978.47,6182.81,3,33,6009.956599999997
7,8810.29,4941.56,1082.76,4,33,490.6221153259039
8,24429.08,42790.97,59188.10999999999,1,33,62852.134399999995
8,39406.35,45263.78,58362.89000000002,2,33,61120.39631999994
8,36651.8,49468.26,57606.94,3,33,49679.50859999994
8,42885.5,50977.97,19178.63,4,33,6724.8235188750405
9,20.0,95.76,385.53,1,33,332.2146585066666
9,579.96,978.02,811.6199999999999,2,33,1254.661040000001
9,464.4399999999998,812.48,552.75,3,33,644.3834418480004
9,2.88,124.67000000000002,92.55,4,33,152.29866860609522
10,322.41,828.6500000000002,1075.42,1,33,1673.3420697600002
10,767.96,859.2000000000003,1687.2600000000002,2,33,2357.192520000001
10,861.46,1031.7800000000002,1753.3000000000004,3,33,3588.615960000005
10,823.4600000000003,969.47,502.7,4,33,257.02858855466667
11,158.67999999999995,1943.01,1932.77,1,33,2488.8385599999997
11,1824.22,2154.7900000000004,2713.1,2,33,2852.385520000002
11,2608.9600000000005,2855.4500000000007,3114.03,3,33,3951.409600000007
11,2580.44,1898.93,541.6999999999998,4,33,291.91772071733317
12,13.87,219.95,230.48,1,33,330.82880480000006
12,185.34,293.88000000000005,393.32,2,33,521.2518554400007
12,245.76,329.3300000000001,359.2000000000001,3,33,424.1952320799994
12,136.36,277.2,73.38,4,33,185.82183578819064
13,54639.94,80530.15999999999,99460.49,1,33,106801.77035999992
13,88664.47999999998,87498.6,97981.82,2,33,104768.5889599999
13,82422.92,93926.78,98504.68,3,33,95262.4672
13,86177.15,90506.88,30917.27,4,33,10889.670395938676
14,12416.03,12736.43,11126.809999999998,1,33,13850.06364
14,17658.63,11896.090000000002,10457.27,2,33,10155.074040000003
14,14520.97,10851.69,9701.28,3,33,9399.015919999998
14,18580.77,12614.82,3137.27,4,33,1912.5109267350492
16,2649.8299999999995,3026.600000000001,5150.02,1,33,6096.37107999999
16,5521.57,4760.77,5179.710000000001,2,33,5574.556359999991
16,5161.73,3991.92,3104.220000000001,3,33,3527.5598399999985
16,3367.5199999999986,3452.1,912.87,4,33,289.50182044304734
17,4028.1299999999987,3668.3,3252.9,1,33,3935.6473600000095
17,5307.71,2986.84,3043.2200000000007,2,33,3525.0652399999994
17,4134.799999999998,2896.75,2945.4500000000007,3,33,2971.7109200000014
17,5806.290000000001,3475.32,929.75,4,33,297.59420140552345
18,2196.3,3494.580000000001,5529.05,1,33,6658.369399999992
18,1152.66,1773.9899999999998,2949.89,2,33,3013.320559999999
18,146.63,0.0,423.94,3,33,384.19355893333363
18,2915.85,2813.55,1628.86,4,33,478.14979886666606
20,64.5,1008.71,563.1700000000002,1,33,1127.4193200000007
20,401.55,813.31,415.88000000000005,2,33,733.5204800000005
20,980.71,1351.23,790.44,3,33,1019.6933424533341
20,363.1,455.94999999999993,81.44,4,33,132.38981365257126
21,2420.76,2652.07,2165.73,1,33,2391.7174399999985
21,3873.72,2490.6199999999994,1880.52,2,33,3066.59989541333
21,3418.1600000000008,2452.03,1475.79,3,33,1817.7473999999997
21,3342.26,2082.18,467.04,4,33,292.3634033226666
22,0.0,43.0,459.34,1,33,501.7365600000006
22,0.0,10.0,540.28,2,33,481.30683999999985
22,21.0,467.5,397.38,3,33,757.0473332399993
22,18.5,454.72,13.5,4,33,67.53286701238099
23,0.0,0.0,16.04,1,33,101.34457552000018
23,0.0,0.0,36.08,2,33,109.77570256000011
23,0.0,0.0,58.72,3,33,116.55042176000018
23,0.0,-2.0,3.36,4,33,34.798019308952334
24,0.0,0.0,89.04,1,33,232.90047999999993
24,0.0,0.0,13.239999999999998,2,33,65.18125903999994
25,33.25,221.5,5.46,1,33,95.51392544000002
25,1203.5,440.8,24.8,2,33,71.17385084800006
